window,time,method,min_library_time,max_library_time,library_cutoff_exclusive,mean_neighbor_distance,fingerprint_std
fold_3,2448,retrieval,1119,2431,2432,2.7546439170837402,0.0736117884516716
fold_3,2448,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2448,random,553,2343,2432,nan,0.08357592672109604
fold_3,2449,retrieval,1209,2431,2432,2.5520875453948975,0.08020099997520447
fold_3,2449,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2449,random,491,2333,2432,nan,0.07954838126897812
fold_3,2450,retrieval,558,2371,2432,5.5916829109191895,0.08908790349960327
fold_3,2450,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2450,random,564,2374,2432,nan,0.08831493556499481
fold_3,2451,retrieval,1090,2430,2432,3.106139659881592,0.0729418396949768
fold_3,2451,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2451,random,490,2408,2432,nan,0.0823269933462143
fold_3,2452,retrieval,1106,2421,2432,3.4882009029388428,0.0690021738409996
fold_3,2452,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2452,random,502,2396,2432,nan,0.07954611629247665
fold_3,2453,retrieval,957,2426,2432,2.996572971343994,0.07647665590047836
fold_3,2453,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2453,random,504,2429,2432,nan,0.0808279812335968
fold_3,2454,retrieval,1049,2426,2432,2.994370460510254,0.07614848017692566
fold_3,2454,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2454,random,513,2296,2432,nan,0.07829760760068893
fold_3,2455,retrieval,897,2426,2432,2.599259376525879,0.06948592513799667
fold_3,2455,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2455,random,496,2388,2432,nan,0.07866069674491882
fold_3,2456,retrieval,1059,2412,2432,2.667914390563965,0.06719187647104263
fold_3,2456,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2456,random,511,2039,2432,nan,0.08735622465610504
fold_3,2457,retrieval,1117,2412,2432,2.1539430618286133,0.06238951534032822
fold_3,2457,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2457,random,525,2365,2432,nan,0.07614510506391525
fold_3,2458,retrieval,1110,2426,2432,2.193966865539551,0.06563197821378708
fold_3,2458,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2458,random,495,2391,2432,nan,0.07674949616193771
fold_3,2459,retrieval,1059,2399,2432,3.0006656646728516,0.06901916861534119
fold_3,2459,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2459,random,552,2405,2432,nan,0.07365351170301437
fold_3,2460,retrieval,980,2412,2432,2.9070680141448975,0.0755457952618599
fold_3,2460,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2460,random,498,2410,2432,nan,0.08595914393663406
fold_3,2461,retrieval,1129,2412,2432,2.446767807006836,0.0728912204504013
fold_3,2461,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2461,random,560,2336,2432,nan,0.08126159012317657
fold_3,2462,retrieval,1060,2408,2432,2.800506114959717,0.07143726944923401
fold_3,2462,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2462,random,582,2263,2432,nan,0.07909587770700455
fold_3,2463,retrieval,1137,2412,2432,2.729156732559204,0.07082667946815491
fold_3,2463,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2463,random,505,2404,2432,nan,0.11205409467220306
fold_3,2464,retrieval,1440,2381,2432,4.56959342956543,0.08670779317617416
fold_3,2464,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2464,random,527,2350,2432,nan,0.07930532842874527
fold_3,2465,retrieval,1435,1738,2432,3.9906487464904785,0.08209117501974106
fold_3,2465,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2465,random,685,2431,2432,nan,0.08477409929037094
fold_3,2466,retrieval,1246,2398,2432,3.3373615741729736,0.06507955491542816
fold_3,2466,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2466,random,584,2425,2432,nan,0.07733505964279175
fold_3,2467,retrieval,1441,2406,2432,3.166348695755005,0.08208946138620377
fold_3,2467,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2467,random,727,2413,2432,nan,0.08628684282302856
fold_3,2468,retrieval,1103,2404,2432,3.201051950454712,0.07690776884555817
fold_3,2468,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2468,random,494,2288,2432,nan,0.07991677522659302
fold_3,2469,retrieval,1157,2400,2432,3.7486791610717773,0.07625427842140198
fold_3,2469,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2469,random,492,2407,2432,nan,0.07159476727247238
fold_3,2470,retrieval,1441,2401,2432,3.6633729934692383,0.07795034348964691
fold_3,2470,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2470,random,496,2292,2432,nan,0.0843992829322815
fold_3,2471,retrieval,1441,1750,2432,3.5760550498962402,0.07213631272315979
fold_3,2471,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2471,random,489,2417,2432,nan,0.07748899608850479
fold_3,2472,retrieval,1441,1674,2432,3.572178363800049,0.07010649889707565
fold_3,2472,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2472,random,508,2389,2432,nan,0.07283521443605423
fold_3,2473,retrieval,1189,2375,2432,6.11884880065918,0.08866706490516663
fold_3,2473,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2473,random,562,2424,2432,nan,0.08370483666658401
fold_3,2474,retrieval,1440,2214,2432,5.068291664123535,0.0842013731598854
fold_3,2474,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2474,random,575,2429,2432,nan,0.08304347842931747
fold_3,2475,retrieval,1514,1750,2432,3.371407985687256,0.06726768612861633
fold_3,2475,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2475,random,487,2384,2432,nan,0.08948629349470139
fold_3,2476,retrieval,1509,1738,2432,3.6554582118988037,0.06883213669061661
fold_3,2476,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2476,random,513,2259,2432,nan,0.07850795239210129
fold_3,2477,retrieval,1437,2330,2432,4.602260589599609,0.08291944861412048
fold_3,2477,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2477,random,606,2250,2432,nan,0.07516342401504517
fold_3,2478,retrieval,1248,2406,2432,3.4186577796936035,0.08698731660842896
fold_3,2478,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2478,random,519,2421,2432,nan,0.08517391234636307
fold_3,2479,retrieval,1131,2401,2432,3.591702461242676,0.09295883774757385
fold_3,2479,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2479,random,492,2381,2432,nan,0.0730639100074768
fold_3,2480,retrieval,1155,2404,2432,3.249220848083496,0.07500319927930832
fold_3,2480,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2480,random,536,2361,2432,nan,0.08770283311605453
fold_3,2481,retrieval,1432,1824,2432,2.667590379714966,0.07551687210798264
fold_3,2481,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2481,random,497,2426,2432,nan,0.0757041797041893
fold_3,2482,retrieval,1137,2400,2432,2.947499990463257,0.07813505083322525
fold_3,2482,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2482,random,528,2404,2432,nan,0.07771234214305878
fold_3,2483,retrieval,1441,2402,2432,3.0696773529052734,0.07199184596538544
fold_3,2483,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2483,random,623,2431,2432,nan,0.08250472694635391
fold_3,2484,retrieval,1190,2413,2432,4.97861385345459,0.07914020121097565
fold_3,2484,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2484,random,491,2397,2432,nan,0.07400429993867874
fold_3,2485,retrieval,1161,2300,2432,3.409738540649414,0.07618539035320282
fold_3,2485,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2485,random,548,2330,2432,nan,0.08572403341531754
fold_3,2486,retrieval,1131,2408,2432,3.5147171020507812,0.0817711278796196
fold_3,2486,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2486,random,515,2339,2432,nan,0.07792822271585464
fold_3,2487,retrieval,1167,2408,2432,3.307886838912964,0.06825202703475952
fold_3,2487,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2487,random,513,2413,2432,nan,0.08401890099048615
fold_3,2488,retrieval,1240,2408,2432,3.1230955123901367,0.06986507028341293
fold_3,2488,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2488,random,586,2390,2432,nan,0.10296737402677536
fold_3,2489,retrieval,1467,2381,2432,4.503404140472412,0.08471449464559555
fold_3,2489,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2489,random,500,2399,2432,nan,0.08663230389356613
fold_3,2490,retrieval,1435,2401,2432,3.342674970626831,0.07580729573965073
fold_3,2490,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2490,random,627,2364,2432,nan,0.08861568570137024
fold_3,2491,retrieval,1441,2401,2432,3.229541063308716,0.07890569418668747
fold_3,2491,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2491,random,516,2411,2432,nan,0.07439947873353958
fold_3,2492,retrieval,1138,2401,2432,3.677867889404297,0.07739564031362534
fold_3,2492,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2492,random,544,2413,2432,nan,0.08427591621875763
fold_3,2493,retrieval,1433,1750,2432,3.362859010696411,0.07671903818845749
fold_3,2493,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2493,random,506,2371,2432,nan,0.07956580817699432
fold_3,2494,retrieval,1131,2401,2432,3.5986733436584473,0.08977755159139633
fold_3,2494,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2494,random,531,2369,2432,nan,0.0795045867562294
fold_3,2495,retrieval,1131,2402,2432,3.587289810180664,0.08679311722517014
fold_3,2495,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2495,random,520,2307,2432,nan,0.08202513307332993
fold_3,2496,retrieval,1246,2402,2432,3.117025852203369,0.07671104371547699
fold_3,2496,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2496,random,500,2418,2432,nan,0.08324342966079712
fold_3,2497,retrieval,1129,2408,2432,2.918311595916748,0.07457899302244186
fold_3,2497,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2497,random,523,2407,2432,nan,0.08234194666147232
fold_3,2498,retrieval,1131,2407,2432,3.7985379695892334,0.08447533845901489
fold_3,2498,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2498,random,509,2396,2432,nan,0.09038358926773071
fold_3,2499,retrieval,1243,2408,2432,2.8354930877685547,0.08509615808725357
fold_3,2499,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2499,random,700,2407,2432,nan,0.10701026767492294
fold_3,2500,retrieval,1137,2400,2432,2.74371600151062,0.07647792249917984
fold_3,2500,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2500,random,555,2376,2432,nan,0.08149228245019913
fold_3,2501,retrieval,1129,2408,2432,2.665005683898926,0.06929382681846619
fold_3,2501,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2501,random,504,2371,2432,nan,0.08465389162302017
fold_3,2502,retrieval,1129,2401,2432,2.665133237838745,0.07715248316526413
fold_3,2502,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2502,random,500,2408,2432,nan,0.08202951401472092
fold_3,2503,retrieval,1129,2408,2432,2.957923650741577,0.07714138180017471
fold_3,2503,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2503,random,513,2359,2432,nan,0.07170828431844711
fold_3,2504,retrieval,800,2408,2432,2.965989828109741,0.07390689849853516
fold_3,2504,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2504,random,551,2410,2432,nan,0.07917346060276031
fold_3,2505,retrieval,1129,2408,2432,2.708381175994873,0.0713796317577362
fold_3,2505,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2505,random,487,2334,2432,nan,0.08340690284967422
fold_3,2506,retrieval,1100,2420,2432,4.009979724884033,0.08377779275178909
fold_3,2506,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2506,random,498,2408,2432,nan,0.07437343150377274
fold_3,2507,retrieval,1167,2410,2432,3.576030969619751,0.07767048478126526
fold_3,2507,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2507,random,515,2391,2432,nan,0.08110830187797546
fold_3,2508,retrieval,1009,2379,2432,5.474698066711426,0.08736798167228699
fold_3,2508,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2508,random,500,2373,2432,nan,0.09099356085062027
fold_3,2509,retrieval,1101,2406,2432,3.9351985454559326,0.0795532763004303
fold_3,2509,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2509,random,570,2342,2432,nan,0.08365968614816666
fold_3,2510,retrieval,632,2384,2432,8.352792739868164,0.10252449661493301
fold_3,2510,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2510,random,578,2408,2432,nan,0.08053769916296005
fold_3,2511,retrieval,1083,2406,2432,4.179930210113525,0.08063694834709167
fold_3,2511,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2511,random,502,2394,2432,nan,0.12101482599973679
fold_3,2512,retrieval,1101,2413,2432,5.226018905639648,0.0824899971485138
fold_3,2512,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2512,random,746,2410,2432,nan,0.07378891110420227
fold_3,2513,retrieval,1101,2410,2432,3.2474498748779297,0.0786866694688797
fold_3,2513,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2513,random,563,2415,2432,nan,0.08919832110404968
fold_3,2514,retrieval,562,2257,2432,5.77280330657959,0.09600601345300674
fold_3,2514,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2514,random,508,2346,2432,nan,0.08303659409284592
fold_3,2515,retrieval,1190,2421,2432,2.951737403869629,0.08069903403520584
fold_3,2515,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2515,random,561,2408,2432,nan,0.06981208175420761
fold_3,2516,retrieval,1101,2421,2432,4.1547698974609375,0.07645820826292038
fold_3,2516,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2516,random,540,2412,2432,nan,0.08252426236867905
fold_3,2517,retrieval,1179,2399,2432,2.863947629928589,0.07286025583744049
fold_3,2517,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2517,random,533,2365,2432,nan,0.07647853344678879
fold_3,2518,retrieval,2223,2401,2432,2.389364004135132,0.0733630359172821
fold_3,2518,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2518,random,608,2403,2432,nan,0.07780275493860245
fold_3,2519,retrieval,1130,2414,2432,3.077716588973999,0.07205933332443237
fold_3,2519,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2519,random,524,2428,2432,nan,0.09245570003986359
fold_3,2520,retrieval,1131,2386,2432,5.607338905334473,0.09072588384151459
fold_3,2520,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2520,random,487,2382,2432,nan,0.08620047569274902
fold_3,2521,retrieval,802,2406,2432,3.0252845287323,0.08054083585739136
fold_3,2521,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2521,random,559,2403,2432,nan,0.08483294397592545
fold_3,2522,retrieval,1129,2428,2432,2.300671339035034,0.08446548879146576
fold_3,2522,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2522,random,492,2351,2432,nan,0.07397756725549698
fold_3,2523,retrieval,1106,2421,2432,2.9422848224639893,0.07051718980073929
fold_3,2523,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2523,random,491,2418,2432,nan,0.07976386696100235
fold_3,2524,retrieval,1131,2406,2432,3.1742568016052246,0.08171023428440094
fold_3,2524,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2524,random,504,2431,2432,nan,0.07981647551059723
fold_3,2525,retrieval,788,2396,2432,3.027982711791992,0.08578432351350784
fold_3,2525,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2525,random,527,2408,2432,nan,0.08291174471378326
fold_3,2526,retrieval,1110,2400,2432,2.4861693382263184,0.07504742592573166
fold_3,2526,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2526,random,558,2337,2432,nan,0.09356676042079926
fold_3,2527,retrieval,2030,2399,2432,2.1811037063598633,0.0805649384856224
fold_3,2527,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2527,random,491,2387,2432,nan,0.08445795625448227
fold_3,2528,retrieval,1167,2416,2432,2.5980873107910156,0.08142898231744766
fold_3,2528,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2528,random,505,2383,2432,nan,0.08984820544719696
fold_3,2529,retrieval,1110,2428,2432,2.057447910308838,0.07169164717197418
fold_3,2529,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2529,random,516,2428,2432,nan,0.07165728509426117
fold_3,2530,retrieval,803,2414,2432,3.0803918838500977,0.08636091649532318
fold_3,2530,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2530,random,673,2357,2432,nan,0.08371712267398834
fold_3,2531,retrieval,1167,2431,2432,2.6460089683532715,0.07646384090185165
fold_3,2531,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2531,random,522,2258,2432,nan,0.08714597672224045
fold_3,2532,retrieval,1110,2431,2432,2.527117967605591,0.08028917759656906
fold_3,2532,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2532,random,543,2408,2432,nan,0.08388981223106384
fold_3,2533,retrieval,1131,2427,2432,3.3251149654388428,0.07799933105707169
fold_3,2533,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2533,random,635,2429,2432,nan,0.09115608036518097
fold_3,2534,retrieval,2215,2406,2432,3.207106113433838,0.08229447156190872
fold_3,2534,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2534,random,561,2215,2432,nan,0.08172199875116348
fold_3,2535,retrieval,979,2400,2432,3.0651774406433105,0.0661364421248436
fold_3,2535,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2535,random,493,2404,2432,nan,0.08172036707401276
fold_3,2536,retrieval,1129,2428,2432,2.1846652030944824,0.074913889169693
fold_3,2536,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2536,random,488,2428,2432,nan,0.09183713048696518
fold_3,2537,retrieval,2039,2428,2432,2.248976230621338,0.07676161080598831
fold_3,2537,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2537,random,497,2427,2432,nan,0.07928873598575592
fold_3,2538,retrieval,1129,2431,2432,2.1538429260253906,0.07159148156642914
fold_3,2538,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2538,random,507,2272,2432,nan,0.0824282094836235
fold_3,2539,retrieval,1131,2406,2432,2.669772148132324,0.080847829580307
fold_3,2539,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2539,random,538,2170,2432,nan,0.08058596402406693
fold_3,2540,retrieval,1129,2431,2432,1.8761852979660034,0.07524524629116058
fold_3,2540,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2540,random,495,2344,2432,nan,0.08540622889995575
fold_3,2541,retrieval,671,2411,2432,7.121851444244385,0.07505936920642853
fold_3,2541,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2541,random,542,2380,2432,nan,0.08436626195907593
fold_3,2542,retrieval,1059,2408,2432,2.465920925140381,0.07591108232736588
fold_3,2542,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2542,random,523,2402,2432,nan,0.08592210710048676
fold_3,2543,retrieval,2003,2411,2432,4.165596961975098,0.08553241193294525
fold_3,2543,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2543,random,495,2412,2432,nan,0.08011943101882935
fold_3,2544,retrieval,2223,2415,2432,2.7556686401367188,0.07693815231323242
fold_3,2544,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2544,random,506,2328,2432,nan,0.07819228619337082
fold_3,2545,retrieval,1113,2414,2432,2.8103480339050293,0.07441912591457367
fold_3,2545,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2545,random,497,2269,2432,nan,0.07391148805618286
fold_3,2546,retrieval,2030,2395,2432,2.419116497039795,0.07763531804084778
fold_3,2546,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2546,random,544,2384,2432,nan,0.0791674256324768
fold_3,2547,retrieval,1110,2426,2432,2.110008716583252,0.06506512314081192
fold_3,2547,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2547,random,503,2367,2432,nan,0.08548241853713989
fold_3,2548,retrieval,970,2414,2432,2.7372803688049316,0.0749240517616272
fold_3,2548,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2548,random,505,2354,2432,nan,0.08612506836652756
fold_3,2549,retrieval,1179,2411,2432,4.812493801116943,0.08232196420431137
fold_3,2549,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2549,random,623,2409,2432,nan,0.0753159150481224
fold_3,2550,retrieval,1333,2401,2432,2.642721652984619,0.06963885575532913
fold_3,2550,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2550,random,679,2395,2432,nan,0.09215881675481796
fold_3,2551,retrieval,992,2414,2432,2.503504753112793,0.07425069063901901
fold_3,2551,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2551,random,530,2311,2432,nan,0.09418898075819016
fold_3,2552,retrieval,1129,2428,2432,1.8174141645431519,0.06490325927734375
fold_3,2552,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2552,random,540,2419,2432,nan,0.07895679026842117
fold_3,2553,retrieval,1265,2426,2432,1.8877590894699097,0.058660972863435745
fold_3,2553,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2553,random,734,2412,2432,nan,0.0808292105793953
fold_3,2554,retrieval,800,2427,2432,4.318769454956055,0.07427209615707397
fold_3,2554,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2554,random,511,2302,2432,nan,0.07588312029838562
fold_3,2555,retrieval,1097,2431,2432,2.036964178085327,0.08309230208396912
fold_3,2555,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2555,random,486,2397,2432,nan,0.09644798934459686
fold_3,2556,retrieval,1119,2431,2432,2.2254769802093506,0.06936034560203552
fold_3,2556,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2556,random,489,2395,2432,nan,0.08392427116632462
fold_3,2557,retrieval,1110,2426,2432,2.0329933166503906,0.07803318649530411
fold_3,2557,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2557,random,563,2431,2432,nan,0.10478507727384567
fold_3,2558,retrieval,1141,2426,2432,2.137437343597412,0.06984353810548782
fold_3,2558,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2558,random,545,2252,2432,nan,0.08126550912857056
fold_3,2559,retrieval,1131,2421,2432,3.902215003967285,0.08215906471014023
fold_3,2559,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2559,random,554,2420,2432,nan,0.07760141789913177
fold_3,2560,retrieval,1305,2426,2432,2.1011369228363037,0.06389008462429047
fold_3,2560,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2560,random,595,2343,2432,nan,0.07443800568580627
fold_3,2561,retrieval,1319,2426,2432,2.0881314277648926,0.06112467870116234
fold_3,2561,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2561,random,514,2368,2432,nan,0.0742902085185051
fold_3,2562,retrieval,992,2421,2432,3.1353015899658203,0.07751397788524628
fold_3,2562,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2562,random,505,2374,2432,nan,0.0831100195646286
fold_3,2563,retrieval,1111,2426,2432,2.381167411804199,0.07135956734418869
fold_3,2563,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2563,random,589,2402,2432,nan,0.07710391283035278
fold_3,2564,retrieval,1009,2362,2432,6.496138572692871,0.08888505399227142
fold_3,2564,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2564,random,508,2306,2432,nan,0.08106181770563126
fold_3,2565,retrieval,1209,2426,2432,2.3556456565856934,0.07308446615934372
fold_3,2565,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2565,random,495,2316,2432,nan,0.09670493006706238
fold_3,2566,retrieval,1049,2426,2432,2.7315735816955566,0.0763133317232132
fold_3,2566,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2566,random,519,2283,2432,nan,0.0700056403875351
fold_3,2567,retrieval,1066,2426,2432,2.1694376468658447,0.05617013946175575
fold_3,2567,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2567,random,553,2418,2432,nan,0.10421805083751678
fold_3,2568,retrieval,1305,2426,2432,2.165754795074463,0.058621298521757126
fold_3,2568,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2568,random,535,2377,2432,nan,0.07640772312879562
fold_3,2569,retrieval,1209,2426,2432,2.2421176433563232,0.06136329844594002
fold_3,2569,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2569,random,568,2406,2432,nan,0.07826455682516098
fold_3,2570,retrieval,1066,2426,2432,2.308875560760498,0.06717900186777115
fold_3,2570,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2570,random,493,2421,2432,nan,0.07525738328695297
fold_3,2571,retrieval,1276,2418,2432,2.6047539710998535,0.06263277679681778
fold_3,2571,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2571,random,504,2413,2432,nan,0.07635478675365448
fold_3,2572,retrieval,1198,2426,2432,2.215728759765625,0.061575908213853836
fold_3,2572,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2572,random,563,2318,2432,nan,0.0821501761674881
fold_3,2573,retrieval,640,2421,2432,4.818421840667725,0.08029909431934357
fold_3,2573,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2573,random,602,2405,2432,nan,0.08230288326740265
fold_3,2574,retrieval,988,2430,2432,2.3210196495056152,0.07146526873111725
fold_3,2574,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2574,random,510,2412,2432,nan,0.08154487609863281
fold_3,2575,retrieval,1009,2427,2432,5.2324419021606445,0.09103227406740189
fold_3,2575,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2575,random,598,2402,2432,nan,0.08005443960428238
fold_3,2576,retrieval,1209,2431,2432,2.3538031578063965,0.07687411457300186
fold_3,2576,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2576,random,498,2390,2432,nan,0.08274728059768677
fold_3,2577,retrieval,1108,2431,2432,2.4009275436401367,0.07443051785230637
fold_3,2577,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2577,random,537,2363,2432,nan,0.08079471439123154
fold_3,2578,retrieval,1129,2431,2432,2.257039785385132,0.08021523803472519
fold_3,2578,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2578,random,551,2314,2432,nan,0.08293161541223526
fold_3,2579,retrieval,2227,2431,2432,2.261486530303955,0.06918388605117798
fold_3,2579,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2579,random,526,2429,2432,nan,0.0822034403681755
fold_3,2580,retrieval,1276,2431,2432,2.6278772354125977,0.07404421269893646
fold_3,2580,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2580,random,560,2096,2432,nan,0.08105181157588959
fold_3,2581,retrieval,1108,2431,2432,3.4974639415740967,0.07762406021356583
fold_3,2581,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2581,random,494,2387,2432,nan,0.08169092237949371
fold_3,2582,retrieval,640,2421,2432,4.82541561126709,0.08511227369308472
fold_3,2582,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2582,random,489,2312,2432,nan,0.0806124210357666
fold_3,2583,retrieval,1110,2426,2432,2.2227797508239746,0.07030327618122101
fold_3,2583,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2583,random,530,2425,2432,nan,0.08280978351831436
fold_3,2584,retrieval,1059,2407,2432,3.060309648513794,0.07327959686517715
fold_3,2584,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2584,random,559,2428,2432,nan,0.07946072518825531
fold_3,2585,retrieval,1110,2415,2432,2.134063720703125,0.06314334273338318
fold_3,2585,recent,2400,2431,2432,nan,0.0584629587829113
