stock,count,raw_mean_residual,mean_noise_variance,shrinkage,offset
4721,265,-0.27100261109617524,0.00039168231522059807,0.978107315771473,-0.2650696337223053
4722,314,0.13141247239201123,0.000617088815941105,0.9659375965909126,0.12693624198436737
4723,316,-0.09363587323246123,0.0005217640235099958,0.9710470418493694,-0.09092483669519424
4724,337,-0.1823277323553753,0.0003967943085318656,0.97782792133051,-0.178285151720047
4725,329,-0.0695221112435259,0.0004963679148909742,0.9724174146050079,-0.06760451197624207
4726,326,-0.023224039266080212,0.00015158071607743697,0.9914123012725002,-0.023024598136544228
4727,311,-0.1500072559982634,0.00039411051964662513,0.9779745830912369,-0.14670328795909882
4728,343,-0.16104641462792982,0.00031190222233072715,0.9824884548816525,-0.15822623670101166
4729,317,0.10720545925752316,0.0006599954436079395,0.9636552914694344,0.10330910980701447
4730,243,-0.26651009181399404,0.0004511984491867524,0.9748643381927204,-0.2598111927509308
4731,321,-0.13235830371717797,0.0003812114830155222,0.9786800946636869,-0.129536435008049
4732,336,-0.1162067148834467,0.0005616893690752013,0.9689004639199224,-0.11259274184703827
4733,252,-0.13078456392718685,0.0007381007232557074,0.9595282539979879,-0.12549148499965668
4734,323,-0.05510641532393616,0.000585826477461079,0.9676073341840887,-0.05332137271761894
4735,330,0.06095072600538984,0.0005936070769625192,0.9671912290210471,0.058951009064912796
4736,313,-0.12860832851344403,0.00036971166181441826,0.9793099351101945,-0.12594741582870483
4737,322,-0.19858793557985968,0.0004603859843883799,0.9743656332187056,-0.19349725544452667
4738,305,0.010119492536196944,0.0005528560854401576,0.9693745656091481,0.009809578768908978
4739,312,-0.1469401844466726,0.00048204715790606034,0.973191868765305,-0.143000990152359
4740,322,-0.1393427958260782,0.0004904953077263524,0.9727348509843643,-0.1355435997247696
4741,283,-0.04294855394417111,0.0006531501335913071,0.9640186863685514,-0.041403207927942276
4742,263,-0.0031451267038008104,0.0003752710185893636,0.9790053502486572,-0.0030790958553552628
4743,314,-0.0957054503285771,0.000468661410963613,0.9739168746227538,-0.0932091549038887
4744,310,-0.1969384759183853,0.0005407219172703059,0.9700265899546072,-0.19103555381298065
4745,334,-0.2289165000983341,0.0003516723470840499,0.9802995758230589,-0.22440674901008606
4746,0,0.0,0.0,0.0,0.0
4747,0,0.0,0.0,0.0,0.0
4748,298,-0.12302781573978046,0.00047794628441278226,0.9734138677127597,-0.11975698173046112
4749,0,0.0,0.0,0.0,0.0
4750,310,-0.05674294331862081,0.0005083154360055706,0.9717722454911861,-0.05514121800661087
4751,314,0.12360316749875712,0.0006557243756600684,0.9638819962102125,0.11913886666297913
4752,57,-0.0979944059723302,0.002161526665953494,0.8900593935653099,-0.08722084015607834
4753,296,-0.08403807155460723,0.0005542918263813283,0.9692974746712958,-0.08145789057016373
4754,0,0.0,0.0,0.0,0.0
4755,0,0.0,0.0,0.0,0.0
4756,0,0.0,0.0,0.0,0.0
4757,0,0.0,0.0,0.0,0.0
4758,0,0.0,0.0,0.0,0.0
4759,0,0.0,0.0,0.0,0.0
4760,259,-0.07128742711194233,0.0006909022734145237,0.9620179551650297,-0.0685797855257988
4761,278,-0.2448533617710467,0.0004486958010293037,0.9750002719309283,-0.23873209953308105
4762,0,0.0,0.0,0.0,0.0
4763,0,0.0,0.0,0.0,0.0
4764,252,-0.030430086459668857,0.0004859313839445349,0.9729816912867315,-0.02960791625082493
4765,247,-0.04404205038600605,0.000857085524532634,0.9533086699317685,-0.04198566824197769
4766,215,-0.2214778318654659,0.00044552458810615117,0.9751725738682222,-0.21597911417484283
4767,297,-0.19242826830407586,0.0003577234540003303,0.9799673879247651,-0.18857342004776
4768,162,-0.15290308762111782,0.001048262103013617,0.9434825817611061,-0.1442614048719406
