feature,rawIC_fold2,rawIC_fold3,rawIC_pooled,rawIC_valid,basecorr_fold2,basecorr_valid,partial_fold2,partial_fold3,partial_valid,pool_pass
F2_z20_num95,0.00011643328369126854,-0.004573734429770166,-0.0022286505730394488,-0.0005547830960069259,0.05201176217337188,-0.00919450983449136,-0.006264182269341885,-0.004409302620834797,0.0002893520513443848,False
F2_z20_num96,-0.005758417829033692,-0.01771481204740452,-0.011736614938219106,-0.0061620489339141325,-0.05878027438678402,-0.03394472550529032,0.0014525344112248494,-0.01247364749608464,-0.003045630942960602,True
F2_z20_num97,-0.011223237389919366,-0.023115362682411815,-0.01716930003616559,-0.00919087866081748,-0.0823293088280909,-0.050461115594151,-0.0011233744660685222,-0.015304959518833691,-0.00455811388984624,True
F2_z20_num98,0.0011174551910886697,-0.008116035082861782,-0.003499289945886556,-0.007774756355246121,-0.024201228859248167,-0.017653810931677658,0.004086374735616049,-0.006341243980482444,-0.006153984551161331,False
F3_z60_num0,-0.010416647816953777,-0.01926813628352659,-0.014842392050240183,-0.008643010416464496,-0.10742563733376904,-0.04450636407780065,0.0027619422504534513,-0.015445296586168063,-0.004556943092032332,True
F3_z60_num1,0.008479095273893775,-0.0018229133857884181,0.003328090944052678,0.0034396657601863693,0.04715856209406123,0.013847553133859453,0.002693852817523071,-0.00669548286633432,0.0021683411854650676,False
F3_z60_num2,-0.009919991184722384,-0.03436702150065301,-0.022143506342687698,-0.01778291577186222,-0.10733092959486197,-0.14176718906373073,0.0032469804785660063,-0.020113536703011282,-0.004767467511534848,True
F3_z60_num3,0.0198985661650467,0.020148729005482,0.02002364758526435,0.020586346235172078,0.04584024989567208,0.10508103743830971,0.014275049498484012,0.007539307630753587,0.010939002481286889,True
F3_z60_num4,0.011724472203841967,-0.007117111651458808,0.00230368027619158,0.0038500347430120807,0.016368381462520617,-0.008692604226171803,0.00971645815137427,-0.009791876008464697,0.0046480906352141995,False
F3_z60_num5,0.017924436217765162,-0.00035090346307752144,0.00878676637734382,0.0023661124217759476,0.033953889127005824,0.012504539446805059,0.013759095456427686,-0.0032899585160294847,0.0012180880639257722,False
F3_z60_num6,-0.01265181658953151,-0.045396178262979994,-0.029023997426255752,-0.04932554028571218,-0.19023041151717135,-0.3509647749520499,0.010684964778121805,-0.009308510165434838,-0.01710395290887324,True
F3_z60_num7,-0.04181339242086378,-0.05890058775655509,-0.05035699008870943,-0.0333007951150901,-0.22162348553504632,-0.2915194881118021,-0.014625421861267952,-0.026087737926493063,-0.0065367967636056,True
F3_z60_num8,-0.04358707241158532,-0.062222315016407424,-0.05290469371399637,-0.039822640494238795,-0.23679521608542534,-0.32422689037472335,-0.014537888621153464,-0.0265641338077134,-0.010055821076087074,True
F3_z60_num9,-0.016405172029848238,-0.04717112833517757,-0.03178815018251291,-0.05056544453659725,-0.2078685690804762,-0.3551706369786441,0.009095394946532057,-0.009741829841070831,-0.017957722822478026,True
F3_z60_num10,-0.016579903185722326,-0.04135150997571307,-0.028965706580717697,-0.04648253688647419,-0.20445330062577008,-0.3287710620650386,0.008501690963949208,-0.007150364885832615,-0.01629852339180908,True
