feature,rawIC_fold2,rawIC_fold3,rawIC_pooled,rawIC_valid,residIC_fold2,residIC_fold3,residIC_valid,pool_pass
F2_z20_num66,-0.016001944521936207,-0.019314502084654947,-0.017658223303295577,-0.007133323609281113,0.05693738502379744,0.06413910106948593,0.03986839761546602,True
F2_z20_num67,-3.669502045751086e-05,-0.02384730447841124,-0.011941999749434376,-0.011531914773817212,-0.011931909626651445,0.020651559436304145,0.030686049077792203,True
F2_z20_num68,-0.024805567540688182,-0.030603759345365758,-0.02770466344302697,-0.016232135489898922,0.11562237107691017,0.08873001133219885,0.07768340345819581,True
F2_z20_num69,-0.023599177888243117,-0.028840139098678486,-0.0262196584934608,-0.016328770626968418,0.11451072323227626,0.09067140994112287,0.0762034593460493,True
F2_z20_num70,-0.0013380967916414748,-0.023997371735335945,-0.01266773426348871,-0.008858736097745722,-0.01717226825505613,0.008635445636900019,0.022077251447029902,True
F2_z20_num71,-0.023529194185731038,-0.022441956379955504,-0.02298557528284327,-0.015477985784232078,0.008878482451148712,0.027203110137589668,0.04326815590808722,True
F2_z20_num72,-0.016050573585543897,-0.030930398148392383,-0.02349048586696814,-0.008248301746002678,0.044400038798980024,0.0581498300759332,0.05188781279446827,True
F2_z20_num73,-0.010563147206231954,-0.024368120634549812,-0.017465633920390883,-0.0017403011903373506,0.05152791145497545,0.06251842489708438,0.054425831475113436,True
F2_z20_num74,-0.011770431761504585,-0.027043953922559462,-0.019407192842032024,-0.0014623196785382507,0.04607823238472198,0.07039328514995849,0.06396754899667371,True
F2_z20_num75,-0.010340773131819924,-0.015253400958891961,-0.012797087045355943,0.0029260952806731497,0.04606052312083121,0.041137886076012785,0.038536159599134395,True
F2_z20_num76,-0.012040383850860042,-0.025110704448991095,-0.018575544149925568,-0.005893461653161929,0.03184438306842299,0.04829290956094667,0.04766345816487676,True
F2_z20_num77,-0.014730490210372465,-0.018121563100924352,-0.016426026655648407,-0.004604495388989903,0.05015015650339394,0.04161568170950693,0.04785917990544586,True
F2_z20_num78,0.007311298273996998,0.005348577983850906,0.006329938128923952,0.0034087091848941002,-0.0049784914425856875,-0.01461853583883142,-0.016719703166872053,False
F2_z20_num79,-0.005399077631915771,-0.0037942402245804796,-0.004596658928248125,0.0032263748025613335,-0.0024136308706181977,-0.016830167457173403,-0.008454390036296841,False
F2_z20_num80,-0.005154442944178226,-0.007513291671643757,-0.006333867307910992,-0.00534164267098578,0.03897666948161611,0.028794474299672496,0.03401771412219916,False
F2_z20_num81,-0.007857013278431638,-0.00509241239342564,-0.006474712835928639,-0.0054492939131908025,0.019183657268776196,0.0335294650887453,0.024318654933773172,False
F2_z20_num82,-0.023372878715825655,-0.012364307131457286,-0.01786859292364147,-0.007741825797166913,0.04660941241319731,0.02923534533559085,0.02248565261917663,True
F2_z20_num83,-0.011748804107908696,-0.010154168508182855,-0.010951486308045776,-0.005507769795553704,0.026782699635077904,0.04204892166914243,0.023417064723834802,True
F2_z20_num84,-0.018152847732652102,-0.02170835095942644,-0.01993059934603927,-0.009028688680710219,0.03585497423174614,0.04080271204926125,0.034935854268961494,True
F2_z20_num85,-0.01961201931342187,-0.01892416383583246,-0.019268091574627166,-0.0092031512242993,0.07083665193949003,0.036397895335469985,0.0353487876658054,True
F2_z20_num86,-0.01888706167633053,-0.025255756628785975,-0.02207140915255825,-0.00826791831646564,0.044692525660387825,0.04650299998029444,0.038250634886147154,True
F2_z20_num87,-0.010897842106753639,-0.020226220448233297,-0.015562031277493468,-0.00443990939913551,0.04986213859858569,0.03455262684077826,0.0244291614469951,True
F2_z20_num88,0.0004168264482394429,-0.012059290145142612,-0.005821231848451585,-0.000780940057062834,0.011916898659977245,0.024102490607305092,0.011968173103936759,False
F2_z20_num89,0.0032564991440452336,-0.0019948567661617405,0.0006308211889417465,-0.000175087329374289,0.00020092422501098714,0.0029768450898025765,0.002524763325716031,False
F2_z20_num90,-0.021222170258752282,-0.02027727647521195,-0.020749723366982116,-0.0002536387762446345,0.05653748171798551,0.09355695510377643,0.06624467120223057,True
