window,time,baseline,method,alpha,history_w,distance_from_snapshot,baseline_ic,candidate_ic,delta,rank_correlation_to_baseline
official_valid,2954,exp021_full_valid_frozen,momentum,0.15,10,36,0.21633603419147,0.18222980778038755,-0.034106226411082435,0.9851856105148081
official_valid,2954,exp021_full_valid_frozen,shuffled,0.05,10,36,0.21633603419147,0.2157802883286341,-0.0005557458628358825,0.9986452269702676
official_valid,2954,exp021_full_valid_frozen,shuffled,0.1,10,36,0.21633603419147,0.21447497611819008,-0.0018610580732799087,0.9940929800585383
official_valid,2954,exp021_full_valid_frozen,shuffled,0.15,10,36,0.21633603419147,0.21244907755232242,-0.003886956639147565,0.9854647588760788
official_valid,2955,exp021_full_valid_frozen,momentum,0.05,10,37,0.18851285227860337,0.18347108568697906,-0.005041766591624308,0.9986912908150285
official_valid,2955,exp021_full_valid_frozen,momentum,0.1,10,37,0.18851285227860337,0.17739160066298731,-0.011121251615616057,0.9941266848247017
official_valid,2955,exp021_full_valid_frozen,momentum,0.15,10,37,0.18851285227860337,0.16976839910911837,-0.018744453169485004,0.9852012331082133
official_valid,2955,exp021_full_valid_frozen,shuffled,0.05,10,37,0.18851285227860337,0.18827254612762656,-0.00024030615097681007,0.9986419444226328
official_valid,2955,exp021_full_valid_frozen,shuffled,0.1,10,37,0.18851285227860337,0.18727144350229555,-0.001241408776307823,0.994071587497594
official_valid,2955,exp021_full_valid_frozen,shuffled,0.15,10,37,0.18851285227860337,0.18583888116555386,-0.0026739711130495114,0.9854614188058461
official_valid,2956,exp021_full_valid_frozen,momentum,0.05,10,38,0.0902465722728853,0.08956808875591837,-0.0006784835169669212,0.9987137945606124
official_valid,2956,exp021_full_valid_frozen,momentum,0.1,10,38,0.0902465722728853,0.08839810858536944,-0.0018484636875158583,0.9941999868871281
official_valid,2956,exp021_full_valid_frozen,momentum,0.15,10,38,0.0902465722728853,0.08687374131779445,-0.003372830955090847,0.9852973789776243
official_valid,2956,exp021_full_valid_frozen,shuffled,0.05,10,38,0.0902465722728853,0.08972374113004414,-0.000522831142841157,0.9986446578980166
official_valid,2956,exp021_full_valid_frozen,shuffled,0.1,10,38,0.0902465722728853,0.0888893119682999,-0.0013572603045853976,0.9941244917840425
official_valid,2956,exp021_full_valid_frozen,shuffled,0.15,10,38,0.0902465722728853,0.08798724984276067,-0.0022593224301246245,0.9856482516648701
official_valid,2957,exp021_full_valid_frozen,momentum,0.05,10,39,0.06999030065885417,0.06572041221902145,-0.004269888439832725,0.9986972377433697
official_valid,2957,exp021_full_valid_frozen,momentum,0.1,10,39,0.06999030065885417,0.0604041762569664,-0.009586124401887768,0.9941389382837714
official_valid,2957,exp021_full_valid_frozen,momentum,0.15,10,39,0.06999030065885417,0.05402842356623829,-0.01596187709261588,0.9852518222723976
official_valid,2957,exp021_full_valid_frozen,shuffled,0.05,10,39,0.06999030065885417,0.06957713476537045,-0.00041316589348372457,0.998652109667504
official_valid,2957,exp021_full_valid_frozen,shuffled,0.1,10,39,0.06999030065885417,0.06877572639054613,-0.0012145742683080385,0.9941107459659034
official_valid,2957,exp021_full_valid_frozen,shuffled,0.15,10,39,0.06999030065885417,0.06777071827544764,-0.0022195823834065265,0.98549705479503
official_valid,2958,exp021_full_valid_frozen,momentum,0.05,10,40,-0.030687583900777776,-0.03223314068638495,-0.001545556785607173,0.998712045569929
official_valid,2958,exp021_full_valid_frozen,momentum,0.1,10,40,-0.030687583900777776,-0.0341074996783658,-0.0034199157775880243,0.9941982860466082
official_valid,2958,exp021_full_valid_frozen,momentum,0.15,10,40,-0.030687583900777776,-0.036583786519643634,-0.0058962026188658576,0.985318576410895
official_valid,2958,exp021_full_valid_frozen,shuffled,0.05,10,40,-0.030687583900777776,-0.030236241001157436,0.00045134289962034044,0.9986368740731024
official_valid,2958,exp021_full_valid_frozen,shuffled,0.1,10,40,-0.030687583900777776,-0.029479832943558548,0.001207750957219228,0.99406026439789
official_valid,2958,exp021_full_valid_frozen,shuffled,0.15,10,40,-0.030687583900777776,-0.028593929990122068,0.002093653910655708,0.9853784674122953
official_valid,2959,exp021_full_valid_frozen,momentum,0.05,10,41,-0.026180990735913,-0.03199066313921188,-0.005809672403298882,0.9986860565900365
official_valid,2959,exp021_full_valid_frozen,momentum,0.1,10,41,-0.026180990735913,-0.038518353615727995,-0.012337362879814996,0.9941770217043931
official_valid,2959,exp021_full_valid_frozen,momentum,0.15,10,41,-0.026180990735913,-0.04566914490823355,-0.019488154172320554,0.9853933731833401
official_valid,2959,exp021_full_valid_frozen,shuffled,0.05,10,41,-0.026180990735913,-0.02708887126944889,-0.0009078805335358923,0.9986540522432839
official_valid,2959,exp021_full_valid_frozen,shuffled,0.1,10,41,-0.026180990735913,-0.028429053974205386,-0.0022480632382923874,0.9940990365771999
official_valid,2959,exp021_full_valid_frozen,shuffled,0.15,10,41,-0.026180990735913,-0.029734345576762966,-0.0035533548408499677,0.9855307831873118
official_valid,2960,exp021_full_valid_frozen,momentum,0.05,10,42,0.04992619360882531,0.04243020298611561,-0.007495990622709697,0.9987022302189497
official_valid,2960,exp021_full_valid_frozen,momentum,0.1,10,42,0.04992619360882531,0.034163592498263756,-0.015762601110561554,0.9941991781936789
official_valid,2960,exp021_full_valid_frozen,momentum,0.15,10,42,0.04992619360882531,0.02506360235743029,-0.02486259125139502,0.985284347880543
official_valid,2960,exp021_full_valid_frozen,shuffled,0.05,10,42,0.04992619360882531,0.050015879640764954,8.968603193964392e-05,0.9986420548769946
official_valid,2960,exp021_full_valid_frozen,shuffled,0.1,10,42,0.04992619360882531,0.049987106948955265,6.0913340129954696e-05,0.9940401892317541
official_valid,2960,exp021_full_valid_frozen,shuffled,0.15,10,42,0.04992619360882531,0.04990333836229662,-2.2855246528688533e-05,0.9853956869658432
official_valid,2961,exp021_full_valid_frozen,momentum,0.05,10,43,0.13460632223766877,0.12434412747976795,-0.010262194757900828,0.9986733195766505
official_valid,2961,exp021_full_valid_frozen,momentum,0.1,10,43,0.13460632223766877,0.11294797277020469,-0.02165834946746409,0.9941240219701283
official_valid,2961,exp021_full_valid_frozen,momentum,0.15,10,43,0.13460632223766877,0.09992714782249829,-0.03467917441517049,0.9852576054058755
official_valid,2961,exp021_full_valid_frozen,shuffled,0.05,10,43,0.13460632223766877,0.1344386395189395,-0.00016768271872927287,0.9986446753534536
official_valid,2961,exp021_full_valid_frozen,shuffled,0.1,10,43,0.13460632223766877,0.13350023020560445,-0.0011060920320643264,0.9941110118318249
official_valid,2961,exp021_full_valid_frozen,shuffled,0.15,10,43,0.13460632223766877,0.13169859620269475,-0.002907726034974023,0.9855975471661428
official_valid,2962,exp021_full_valid_frozen,momentum,0.05,10,44,0.08535305267147729,0.07957402964755476,-0.005779023023922525,0.9986906712774346
official_valid,2962,exp021_full_valid_frozen,momentum,0.1,10,44,0.08535305267147729,0.07294918629268396,-0.01240386637879333,0.9941223936737894
official_valid,2962,exp021_full_valid_frozen,momentum,0.15,10,44,0.08535305267147729,0.06554713481958063,-0.019805917851896657,0.9852187028949602
official_valid,2962,exp021_full_valid_frozen,shuffled,0.05,10,44,0.08535305267147729,0.08510731852857635,-0.00024573414290093853,0.9986408207158313
official_valid,2962,exp021_full_valid_frozen,shuffled,0.1,10,44,0.08535305267147729,0.08466925233837747,-0.0006838003330998238,0.9941312781654849
official_valid,2962,exp021_full_valid_frozen,shuffled,0.15,10,44,0.08535305267147729,0.08390915134723834,-0.0014439013242389526,0.9855576850551727
official_valid,2963,exp021_full_valid_frozen,momentum,0.05,10,45,0.10621150053993018,0.10357904085417027,-0.002632459685759911,0.9986767489194074
official_valid,2963,exp021_full_valid_frozen,momentum,0.1,10,45,0.10621150053993018,0.10015607462409785,-0.00605542591583233,0.9940777263996501
official_valid,2963,exp021_full_valid_frozen,momentum,0.15,10,45,0.10621150053993018,0.09629967082811364,-0.009911829711816547,0.9851503027637695
official_valid,2963,exp021_full_valid_frozen,shuffled,0.05,10,45,0.10621150053993018,0.10565235380813631,-0.000559146731793872,0.9986529660968523
official_valid,2963,exp021_full_valid_frozen,shuffled,0.1,10,45,0.10621150053993018,0.10470715355350607,-0.0015043469864241127,0.994092701569857
official_valid,2963,exp021_full_valid_frozen,shuffled,0.15,10,45,0.10621150053993018,0.10333059359190036,-0.002880906948029824,0.9854592730063565
official_valid,2964,exp021_full_valid_frozen,momentum,0.05,10,46,0.1310574935776267,0.12936151595980794,-0.0016959776178187558,0.9986896783527155
official_valid,2964,exp021_full_valid_frozen,momentum,0.1,10,46,0.1310574935776267,0.12678354902583547,-0.0042739445517912256,0.994137744352805
official_valid,2964,exp021_full_valid_frozen,momentum,0.15,10,46,0.1310574935776267,0.12353803810957453,-0.007519455468052161,0.9852035568032499
official_valid,2964,exp021_full_valid_frozen,shuffled,0.05,10,46,0.1310574935776267,0.12945861187481764,-0.0015988817028090574,0.9986513985023037
official_valid,2964,exp021_full_valid_frozen,shuffled,0.1,10,46,0.1310574935776267,0.12734555813898052,-0.0037119354386461745,0.9941121205705084
official_valid,2964,exp021_full_valid_frozen,shuffled,0.15,10,46,0.1310574935776267,0.12490161220009724,-0.006155881377529454,0.9857074968566218
official_valid,2965,exp021_full_valid_frozen,momentum,0.05,10,47,0.17554038816258025,0.17302385416684335,-0.002516533995736897,0.9986800811423902
official_valid,2965,exp021_full_valid_frozen,momentum,0.1,10,47,0.17554038816258025,0.169401802708504,-0.006138585454076251,0.9940963827224708
official_valid,2965,exp021_full_valid_frozen,momentum,0.15,10,47,0.17554038816258025,0.16500242084971953,-0.010537967312860719,0.9851215246443893
official_valid,2965,exp021_full_valid_frozen,shuffled,0.05,10,47,0.17554038816258025,0.1745523159123275,-0.0009880722502527417,0.9986476021112918
official_valid,2965,exp021_full_valid_frozen,shuffled,0.1,10,47,0.17554038816258025,0.17249368436368984,-0.00304670379889041,0.9940940061433792
official_valid,2965,exp021_full_valid_frozen,shuffled,0.15,10,47,0.17554038816258025,0.16976272145276886,-0.005777666709811391,0.9855925234688377
official_valid,2966,exp021_full_valid_frozen,momentum,0.05,10,48,0.16286309588533415,0.16521646355700942,0.002353367671675266,0.9986686389639451
official_valid,2966,exp021_full_valid_frozen,momentum,0.1,10,48,0.16286309588533415,0.1671550327566949,0.0042919368713607575,0.9940837196491967
official_valid,2966,exp021_full_valid_frozen,momentum,0.15,10,48,0.16286309588533415,0.16847533134016768,0.005612235454833525,0.9850464678342155
official_valid,2966,exp021_full_valid_frozen,shuffled,0.05,10,48,0.16286309588533415,0.1612060108554234,-0.0016570850299107431,0.9986431702211768
official_valid,2966,exp021_full_valid_frozen,shuffled,0.1,10,48,0.16286309588533415,0.1587194326489904,-0.004143663236343742,0.9941159439300352
official_valid,2966,exp021_full_valid_frozen,shuffled,0.15,10,48,0.16286309588533415,0.155136355943243,-0.007726739942091165,0.9856188450871374
official_valid,2967,exp021_full_valid_frozen,momentum,0.05,10,49,0.14929108423966386,0.15350359442585929,0.004212510186195423,0.9986887107316242
official_valid,2967,exp021_full_valid_frozen,momentum,0.1,10,49,0.14929108423966386,0.1578100184694365,0.008518934229772651,0.994104370180877
official_valid,2967,exp021_full_valid_frozen,momentum,0.15,10,49,0.14929108423966386,0.16195244667115125,0.012661362431487383,0.9851330117037381
official_valid,2967,exp021_full_valid_frozen,shuffled,0.05,10,49,0.14929108423966386,0.14915150289381315,-0.00013958134585070892,0.9986390195591126
official_valid,2967,exp021_full_valid_frozen,shuffled,0.1,10,49,0.14929108423966386,0.14847805864871608,-0.0008130255909477857,0.9940537027898877
official_valid,2967,exp021_full_valid_frozen,shuffled,0.15,10,49,0.14929108423966386,0.14697521132352004,-0.002315872916143824,0.9855068451576798
official_valid,2968,exp021_full_valid_frozen,momentum,0.05,10,50,0.12435906200463032,0.13247870037027015,0.008119638365639836,0.9986761537424673
official_valid,2968,exp021_full_valid_frozen,momentum,0.1,10,50,0.12435906200463032,0.1413643975900573,0.017005335585426995,0.9940560606851779
official_valid,2968,exp021_full_valid_frozen,momentum,0.15,10,50,0.12435906200463032,0.15052226829652726,0.026163206291896945,0.9851492881402151
official_valid,2968,exp021_full_valid_frozen,shuffled,0.05,10,50,0.12435906200463032,0.12356301295566346,-0.0007960490489668515,0.9986318319443215
official_valid,2968,exp021_full_valid_frozen,shuffled,0.1,10,50,0.12435906200463032,0.12217483353476062,-0.002184228469869695,0.9940308079391766
official_valid,2968,exp021_full_valid_frozen,shuffled,0.15,10,50,0.12435906200463032,0.11964213146515564,-0.004716930539474681,0.9853287828301273
official_valid,2969,exp021_full_valid_frozen,momentum,0.05,10,51,0.06654693772250103,0.07692401470110534,0.010377076978604308,0.9986894947366611
official_valid,2969,exp021_full_valid_frozen,momentum,0.1,10,51,0.06654693772250103,0.08843174717739836,0.021884809454897333,0.9941350155091078
official_valid,2969,exp021_full_valid_frozen,momentum,0.15,10,51,0.06654693772250103,0.10076720537315573,0.034220267650654695,0.9852240566554008
official_valid,2969,exp021_full_valid_frozen,shuffled,0.05,10,51,0.06654693772250103,0.06681671330203458,0.00026977557953354603,0.9986416592087659
official_valid,2969,exp021_full_valid_frozen,shuffled,0.1,10,51,0.06654693772250103,0.0667334660761688,0.000186528353667767,0.9941198391356776
official_valid,2969,exp021_full_valid_frozen,shuffled,0.15,10,51,0.06654693772250103,0.06609997551733703,-0.000446962205164006,0.9855503361596636
official_valid,2970,exp021_full_valid_frozen,momentum,0.05,10,52,0.06989652022477683,0.07913858545809417,0.009242065233317345,0.998679284734816
official_valid,2970,exp021_full_valid_frozen,momentum,0.1,10,52,0.06989652022477683,0.08941908870412778,0.019522568479350952,0.9941021202974896
official_valid,2970,exp021_full_valid_frozen,momentum,0.15,10,52,0.06989652022477683,0.10000954726962451,0.03011302704484768,0.9852023808281288
official_valid,2970,exp021_full_valid_frozen,shuffled,0.05,10,52,0.06989652022477683,0.07051010535318193,0.0006135851284051058,0.9986411579277167
official_valid,2970,exp021_full_valid_frozen,shuffled,0.1,10,52,0.06989652022477683,0.07071382511691027,0.0008173048921334414,0.99406903873772
official_valid,2970,exp021_full_valid_frozen,shuffled,0.15,10,52,0.06989652022477683,0.07033529008378013,0.00043876985900330456,0.9854411072617513
official_valid,2971,exp021_full_valid_frozen,momentum,0.05,10,53,0.09071460389668028,0.1000531752599954,0.009338571363315118,0.9986634707157439
official_valid,2971,exp021_full_valid_frozen,momentum,0.1,10,53,0.09071460389668028,0.1099469626324332,0.019232358735752922,0.9941028057942043
official_valid,2971,exp021_full_valid_frozen,momentum,0.15,10,53,0.09071460389668028,0.12002453164271265,0.029309927746032374,0.9852254074305457
official_valid,2971,exp021_full_valid_frozen,shuffled,0.05,10,53,0.09071460389668028,0.08888837316416844,-0.001826230732511841,0.9986397938000394
official_valid,2971,exp021_full_valid_frozen,shuffled,0.1,10,53,0.09071460389668028,0.08640986452750031,-0.004304739369179966,0.9940778386043431
official_valid,2971,exp021_full_valid_frozen,shuffled,0.15,10,53,0.09071460389668028,0.08305396437582373,-0.007660639520856549,0.9854328337348469
official_valid,2972,exp021_full_valid_frozen,momentum,0.05,10,54,0.12469623555946609,0.12865530668814812,0.003959071128682032,0.9986652304086708
official_valid,2972,exp021_full_valid_frozen,momentum,0.1,10,54,0.12469623555946609,0.13255155139777375,0.007855315838307661,0.9940893630092019
official_valid,2972,exp021_full_valid_frozen,momentum,0.15,10,54,0.12469623555946609,0.1363793941656023,0.01168315860613621,0.9852295557343504
official_valid,2972,exp021_full_valid_frozen,shuffled,0.05,10,54,0.12469623555946609,0.1243592526847805,-0.0003369828746855874,0.9986392386421233
official_valid,2972,exp021_full_valid_frozen,shuffled,0.1,10,54,0.12469623555946609,0.1236555267230701,-0.0010407088363959816,0.9941166764645044
official_valid,2972,exp021_full_valid_frozen,shuffled,0.15,10,54,0.12469623555946609,0.12240867745536994,-0.0022875581040961435,0.9855825331872193
official_valid,2973,exp021_full_valid_frozen,momentum,0.05,10,55,0.08556295245431636,0.08022950575787423,-0.005333446696442132,0.9986702658739822
official_valid,2973,exp021_full_valid_frozen,momentum,0.1,10,55,0.08556295245431636,0.07350074022148645,-0.01206221223282991,0.9940757602384445
official_valid,2973,exp021_full_valid_frozen,momentum,0.15,10,55,0.08556295245431636,0.06574840222295475,-0.01981455023136161,0.9851862225142762
official_valid,2973,exp021_full_valid_frozen,shuffled,0.05,10,55,0.08556295245431636,0.08484093292757919,-0.0007220195267371721,0.998649269310704
official_valid,2973,exp021_full_valid_frozen,shuffled,0.1,10,55,0.08556295245431636,0.08368233016757036,-0.0018806222867460004,0.99409646696777
official_valid,2973,exp021_full_valid_frozen,shuffled,0.15,10,55,0.08556295245431636,0.08225067464622977,-0.003312277808086586,0.9855572184359574
official_valid,2974,exp021_full_valid_frozen,momentum,0.05,10,56,0.07022798540616366,0.06567849963673317,-0.004549485769430497,0.9986542548663601
official_valid,2974,exp021_full_valid_frozen,momentum,0.1,10,56,0.07022798540616366,0.0603501293836551,-0.009877856022508562,0.994062618905959
official_valid,2974,exp021_full_valid_frozen,momentum,0.15,10,56,0.07022798540616366,0.05418181190629476,-0.016046173499868907,0.9852053016171184
official_valid,2974,exp021_full_valid_frozen,shuffled,0.05,10,56,0.07022798540616366,0.0705784104119156,0.000350425005751942,0.9986484747887153
official_valid,2974,exp021_full_valid_frozen,shuffled,0.1,10,56,0.07022798540616366,0.07034622350223856,0.00011823809607489078,0.9940993662467125
official_valid,2974,exp021_full_valid_frozen,shuffled,0.15,10,56,0.07022798540616366,0.06952046945265622,-0.0007075159535074454,0.9854666144461641
official_valid,2975,exp021_full_valid_frozen,momentum,0.05,10,57,0.04151086172043559,0.0396105313246904,-0.0019003303957451922,0.9986813730055003
official_valid,2975,exp021_full_valid_frozen,momentum,0.1,10,57,0.04151086172043559,0.03715587304240948,-0.0043549886780261116,0.9941334288186544
official_valid,2975,exp021_full_valid_frozen,momentum,0.15,10,57,0.04151086172043559,0.034296174946921734,-0.007214686773513855,0.9852914786287222
official_valid,2975,exp021_full_valid_frozen,shuffled,0.05,10,57,0.04151086172043559,0.04018873637555487,-0.0013221253448807216,0.9986518294517392
official_valid,2975,exp021_full_valid_frozen,shuffled,0.1,10,57,0.04151086172043559,0.038569371802755686,-0.002941489917679903,0.994094524090429
official_valid,2975,exp021_full_valid_frozen,shuffled,0.15,10,57,0.04151086172043559,0.03656794006825964,-0.004942921652175948,0.985506852753373
official_valid,2976,exp021_full_valid_frozen,momentum,0.05,10,58,0.06203694881376728,0.05510810936321213,-0.006928839450555148,0.9986595866930035
official_valid,2976,exp021_full_valid_frozen,momentum,0.1,10,58,0.06203694881376728,0.04774518487513855,-0.01429176393862873,0.994111023925048
official_valid,2976,exp021_full_valid_frozen,momentum,0.15,10,58,0.06203694881376728,0.03952066285691454,-0.02251628595685274,0.9853730349512494
official_valid,2976,exp021_full_valid_frozen,shuffled,0.05,10,58,0.06203694881376728,0.06261125186472624,0.0005743030509589644,0.9986369485589065
official_valid,2976,exp021_full_valid_frozen,shuffled,0.1,10,58,0.06203694881376728,0.06318426480498966,0.0011473159912223849,0.9940627439931247
official_valid,2976,exp021_full_valid_frozen,shuffled,0.15,10,58,0.06203694881376728,0.06370929553756709,0.00167234672379981,0.985475211905326
official_valid,2977,exp021_full_valid_frozen,momentum,0.05,10,59,0.12050141573981528,0.11483505332322053,-0.005666362416594753,0.9986604097230624
official_valid,2977,exp021_full_valid_frozen,momentum,0.1,10,59,0.12050141573981528,0.10828887909445263,-0.012212536645362648,0.9941242540153309
official_valid,2977,exp021_full_valid_frozen,momentum,0.15,10,59,0.12050141573981528,0.10084729410381188,-0.0196541216360034,0.9853970869010715
official_valid,2977,exp021_full_valid_frozen,shuffled,0.05,10,59,0.12050141573981528,0.12088524495377567,0.00038382921396039327,0.9986443075350308
official_valid,2977,exp021_full_valid_frozen,shuffled,0.1,10,59,0.12050141573981528,0.12096124601277268,0.0004598302729574011,0.9940605794733123
official_valid,2977,exp021_full_valid_frozen,shuffled,0.15,10,59,0.12050141573981528,0.12042674855510781,-7.466718470747202e-05,0.9854509111698734
official_valid,2978,exp021_full_valid_frozen,momentum,0.05,10,60,0.1459031808433583,0.1467756875542152,0.0008725067108568962,0.9986597519332355
official_valid,2978,exp021_full_valid_frozen,momentum,0.1,10,60,0.1459031808433583,0.1471225344716842,0.0012193536283258977,0.9940855924529863
official_valid,2978,exp021_full_valid_frozen,momentum,0.15,10,60,0.1459031808433583,0.14699567383337733,0.0010924929900190394,0.9852103224521562
official_valid,2978,exp021_full_valid_frozen,shuffled,0.05,10,60,0.1459031808433583,0.14440757766500123,-0.0014956031783570634,0.9986416535048951
official_valid,2978,exp021_full_valid_frozen,shuffled,0.1,10,60,0.1459031808433583,0.14247132878289082,-0.0034318520604674774,0.9940881184450465
official_valid,2978,exp021_full_valid_frozen,shuffled,0.15,10,60,0.1459031808433583,0.13979259027274943,-0.006110590570608865,0.985520862926963
official_valid,2979,exp021_full_valid_frozen,momentum,0.05,10,61,0.15868188695769078,0.15472193566591969,-0.003959951291771097,0.9986639170105135
official_valid,2979,exp021_full_valid_frozen,momentum,0.1,10,61,0.15868188695769078,0.150141863983448,-0.008540022974242778,0.9941419959999241
official_valid,2979,exp021_full_valid_frozen,momentum,0.15,10,61,0.15868188695769078,0.14475810740738473,-0.013923779550306048,0.9854108622045452
official_valid,2979,exp021_full_valid_frozen,shuffled,0.05,10,61,0.15868188695769078,0.1579782423376165,-0.000703644620074273,0.9986580308832592
official_valid,2979,exp021_full_valid_frozen,shuffled,0.1,10,61,0.15868188695769078,0.15653551521270292,-0.002146371744987857,0.9941564821603609
official_valid,2979,exp021_full_valid_frozen,shuffled,0.15,10,61,0.15868188695769078,0.15459665208268247,-0.004085234875008309,0.9856258408312029
official_valid,2980,exp021_full_valid_frozen,momentum,0.05,10,62,0.1867596667702629,0.178987184025252,-0.007772482745010911,0.9986552176452449
official_valid,2980,exp021_full_valid_frozen,momentum,0.1,10,62,0.1867596667702629,0.1701191595457871,-0.016640507224475798,0.9940822393563379
official_valid,2980,exp021_full_valid_frozen,momentum,0.15,10,62,0.1867596667702629,0.15944723875208008,-0.027312428018182816,0.9852378812351921
official_valid,2980,exp021_full_valid_frozen,shuffled,0.05,10,62,0.1867596667702629,0.18642125099079745,-0.0003384157794654452,0.9986500017635088
official_valid,2980,exp021_full_valid_frozen,shuffled,0.1,10,62,0.1867596667702629,0.18531643159955824,-0.0014432351707046598,0.9941459419766855
official_valid,2980,exp021_full_valid_frozen,shuffled,0.15,10,62,0.1867596667702629,0.1836679161500229,-0.0030917506202400025,0.9856747905947355
official_valid,2981,exp021_full_valid_frozen,momentum,0.05,10,63,0.18155245158057173,0.1737097944131173,-0.007842657167454442,0.998658925804072
official_valid,2981,exp021_full_valid_frozen,momentum,0.1,10,63,0.18155245158057173,0.16466760758910878,-0.01688484399146295,0.9940775076167249
official_valid,2981,exp021_full_valid_frozen,momentum,0.15,10,63,0.18155245158057173,0.1540432404334606,-0.027509211147111134,0.9852710100091664
official_valid,2981,exp021_full_valid_frozen,shuffled,0.05,10,63,0.18155245158057173,0.18098396668720523,-0.0005684848933664999,0.9986405644623519
official_valid,2981,exp021_full_valid_frozen,shuffled,0.1,10,63,0.18155245158057173,0.17968291433807004,-0.0018695372425016898,0.9940902129461244
official_valid,2981,exp021_full_valid_frozen,shuffled,0.15,10,63,0.18155245158057173,0.17778973842930496,-0.0037627131512667777,0.9854714378361179
official_valid,2982,exp021_full_valid_frozen,momentum,0.05,10,64,0.15814274101112083,0.1542212448192544,-0.003921496191866436,0.9986676176678784
official_valid,2982,exp021_full_valid_frozen,momentum,0.1,10,64,0.15814274101112083,0.14954530018256346,-0.008597440828557373,0.994091935329951
official_valid,2982,exp021_full_valid_frozen,momentum,0.15,10,64,0.15814274101112083,0.1436552336005495,-0.014487507410571338,0.9852818021594923
official_valid,2982,exp021_full_valid_frozen,shuffled,0.05,10,64,0.15814274101112083,0.15608944038367947,-0.0020533006274413568,0.9986472334857472
official_valid,2982,exp021_full_valid_frozen,shuffled,0.1,10,64,0.15814274101112083,0.15274086663232272,-0.005401874378798105,0.9941032056026035
official_valid,2982,exp021_full_valid_frozen,shuffled,0.15,10,64,0.15814274101112083,0.14844976041712568,-0.009692980593995149,0.9856566329653773
official_valid,2983,exp021_full_valid_frozen,momentum,0.05,10,65,0.17640170699407837,0.17182314268215468,-0.0045785643119236885,0.9986480785366846
official_valid,2983,exp021_full_valid_frozen,momentum,0.1,10,65,0.17640170699407837,0.1660586073056757,-0.010343099688402663,0.9940572124096125
official_valid,2983,exp021_full_valid_frozen,momentum,0.15,10,65,0.17640170699407837,0.15915217261497752,-0.017249534379100845,0.985235938253839
official_valid,2983,exp021_full_valid_frozen,shuffled,0.05,10,65,0.17640170699407837,0.17591364305501214,-0.00048806393906622447,0.9986378297297333
official_valid,2983,exp021_full_valid_frozen,shuffled,0.1,10,65,0.17640170699407837,0.17464719568647116,-0.0017545113076072039,0.9940922262362942
official_valid,2983,exp021_full_valid_frozen,shuffled,0.15,10,65,0.17640170699407837,0.17254780706753073,-0.003853899926547638,0.9855039782790951
official_valid,2984,exp021_full_valid_frozen,momentum,0.05,10,66,0.17042823771186405,0.17261208935052014,0.002183851638656087,0.9986513871864552
official_valid,2984,exp021_full_valid_frozen,momentum,0.1,10,66,0.17042823771186405,0.17413136705244395,0.003703129340579897,0.9940178993844496
official_valid,2984,exp021_full_valid_frozen,momentum,0.15,10,66,0.17042823771186405,0.1754015057684435,0.0049732680565794385,0.9850927743133443
official_valid,2984,exp021_full_valid_frozen,shuffled,0.05,10,66,0.17042823771186405,0.1709443467312726,0.0005161090194085449,0.9986424206868244
official_valid,2984,exp021_full_valid_frozen,shuffled,0.1,10,66,0.17042823771186405,0.17072478221637982,0.0002965445045157722,0.9941201689609743
official_valid,2984,exp021_full_valid_frozen,shuffled,0.15,10,66,0.17042823771186405,0.169461756619477,-0.0009664810923870615,0.9855200975799242
official_valid,2985,exp021_full_valid_frozen,momentum,0.05,10,67,0.13895327472422542,0.14584920610239996,0.006895931378174541,0.9986467256635955
official_valid,2985,exp021_full_valid_frozen,momentum,0.1,10,67,0.13895327472422542,0.15274003353854737,0.013786758814321953,0.9940393831195228
official_valid,2985,exp021_full_valid_frozen,momentum,0.15,10,67,0.13895327472422542,0.1594121051899389,0.02045883046571348,0.985232636459698
official_valid,2985,exp021_full_valid_frozen,shuffled,0.05,10,67,0.13895327472422542,0.13881588386973,-0.0001373908544954061,0.9986448021148663
official_valid,2985,exp021_full_valid_frozen,shuffled,0.1,10,67,0.13895327472422542,0.13799246426238493,-0.0009608104618404889,0.9940606217619514
official_valid,2985,exp021_full_valid_frozen,shuffled,0.15,10,67,0.13895327472422542,0.136660113492062,-0.0022931612321634154,0.9853871565469978
official_valid,2986,exp021_full_valid_frozen,momentum,0.05,10,68,0.13853269596851184,0.15012773509882582,0.011595039130313983,0.9986672594857403
official_valid,2986,exp021_full_valid_frozen,momentum,0.1,10,68,0.13853269596851184,0.16208554930629432,0.02355285333778248,0.994066892222128
official_valid,2986,exp021_full_valid_frozen,momentum,0.15,10,68,0.13853269596851184,0.17512701085665072,0.036594314888138885,0.9851328142480422
official_valid,2986,exp021_full_valid_frozen,shuffled,0.05,10,68,0.13853269596851184,0.13799103508947316,-0.0005416608790386745,0.9986464810678013
official_valid,2986,exp021_full_valid_frozen,shuffled,0.1,10,68,0.13853269596851184,0.13669936549227502,-0.0018333304762368219,0.9941565351233863
official_valid,2986,exp021_full_valid_frozen,shuffled,0.15,10,68,0.13853269596851184,0.1351047699549088,-0.003427926013603033,0.98564962720191
official_valid,2987,exp021_full_valid_frozen,momentum,0.05,10,69,0.1810973896931449,0.18940190653063327,0.008304516837488368,0.9986586284011186
