window,time,baseline,lambda,n_features,baseline_ic,candidate_ic,delta,rank_correlation_to_baseline
fold_1,1835,exp016_static_strict_oof_proxy,0.05,20,0.5285450603479245,0.5220669374782361,-0.0064781228696884074,0.9996860136501973
fold_1,1835,exp016_static_strict_oof_proxy,0.1,20,0.5285450603479245,0.5144091226272776,-0.014135937720646918,0.9986522446649346
fold_1,1835,exp016_static_strict_oof_proxy,0.15,20,0.5285450603479245,0.5060843814528342,-0.02246067889509029,0.9968050222838636
fold_1,1835,exp016_static_strict_oof_proxy,0.05,40,0.5285450603479245,0.522111920437728,-0.00643313991019645,0.9997079574772147
fold_1,1835,exp016_static_strict_oof_proxy,0.1,40,0.5285450603479245,0.5147882302240369,-0.01375683012388762,0.9987413555243626
fold_1,1835,exp016_static_strict_oof_proxy,0.15,40,0.5285450603479245,0.506419814748298,-0.022125245599626475,0.9969449051397571
fold_1,1836,exp016_static_strict_oof_proxy,0.05,10,0.46294319275101375,0.45684115974397876,-0.00610203300703499,0.9996886623101288
fold_1,1836,exp016_static_strict_oof_proxy,0.1,10,0.46294319275101375,0.44958522965759135,-0.01335796309342241,0.9986949420712807
fold_1,1836,exp016_static_strict_oof_proxy,0.15,10,0.46294319275101375,0.44228660875276893,-0.020656583998244826,0.9970070316534451
fold_1,1836,exp016_static_strict_oof_proxy,0.05,20,0.46294319275101375,0.4560335901078421,-0.006909602643171642,0.9996732675381012
fold_1,1836,exp016_static_strict_oof_proxy,0.1,20,0.46294319275101375,0.44829019998421277,-0.014652992766800987,0.9986530603928457
fold_1,1836,exp016_static_strict_oof_proxy,0.15,20,0.46294319275101375,0.43924631833274147,-0.023696874418272285,0.9967447224940864
fold_1,1836,exp016_static_strict_oof_proxy,0.05,40,0.46294319275101375,0.4566756442078573,-0.006267548543156476,0.99968264972447
fold_1,1836,exp016_static_strict_oof_proxy,0.1,40,0.46294319275101375,0.4500445798987711,-0.012898612852242641,0.9986375482730913
fold_1,1836,exp016_static_strict_oof_proxy,0.15,40,0.46294319275101375,0.44171834575684676,-0.02122484699416699,0.9966729176338261
fold_1,1837,exp016_static_strict_oof_proxy,0.05,10,0.43054171048385803,0.42480559933386597,-0.0057361111499920625,0.9996849462585295
fold_1,1837,exp016_static_strict_oof_proxy,0.1,10,0.43054171048385803,0.4192535100228467,-0.01128820046101131,0.9986663484834662
fold_1,1837,exp016_static_strict_oof_proxy,0.15,10,0.43054171048385803,0.41212332709299015,-0.018418383390867876,0.996915339246547
fold_1,1837,exp016_static_strict_oof_proxy,0.05,20,0.43054171048385803,0.42548738464857355,-0.005054325835284479,0.9996842869091748
fold_1,1837,exp016_static_strict_oof_proxy,0.1,20,0.43054171048385803,0.42046941459866133,-0.010072295885196703,0.9986813242672495
fold_1,1837,exp016_static_strict_oof_proxy,0.15,20,0.43054171048385803,0.41396352713213863,-0.0165781833517194,0.9968403937588578
fold_1,1837,exp016_static_strict_oof_proxy,0.05,40,0.43054171048385803,0.42722174109120614,-0.003319969392651889,0.9997048114372975
fold_1,1837,exp016_static_strict_oof_proxy,0.1,40,0.43054171048385803,0.4239740018858104,-0.006567708598047617,0.9987324204291228
fold_1,1837,exp016_static_strict_oof_proxy,0.15,40,0.43054171048385803,0.41947885816471747,-0.01106285231914056,0.9969593444122068
fold_1,1838,exp016_static_strict_oof_proxy,0.05,10,0.30557488942387595,0.30310718324734476,-0.0024677061765311925,0.9997197116612674
fold_1,1838,exp016_static_strict_oof_proxy,0.1,10,0.30557488942387595,0.30003486588018496,-0.005540023543690986,0.9988588782719782
fold_1,1838,exp016_static_strict_oof_proxy,0.15,10,0.30557488942387595,0.29773018902282783,-0.007844700401048121,0.9973592314460337
fold_1,1838,exp016_static_strict_oof_proxy,0.05,20,0.30557488942387595,0.302085818882013,-0.0034890705418629264,0.9996962311080051
fold_1,1838,exp016_static_strict_oof_proxy,0.1,20,0.30557488942387595,0.2983817756121612,-0.007193113811714724,0.9987401175878511
fold_1,1838,exp016_static_strict_oof_proxy,0.15,20,0.30557488942387595,0.29411853492957346,-0.01145635449430249,0.9971031862649787
fold_1,1838,exp016_static_strict_oof_proxy,0.05,40,0.30557488942387595,0.30288343045018834,-0.0026914589736876104,0.9996904643539395
fold_1,1838,exp016_static_strict_oof_proxy,0.1,40,0.30557488942387595,0.30007978382908657,-0.0054951055947893845,0.9987271536738846
fold_1,1838,exp016_static_strict_oof_proxy,0.15,40,0.30557488942387595,0.29660844526595725,-0.008966444157918696,0.9968730412015581
fold_1,1839,exp016_static_strict_oof_proxy,0.05,10,0.12141718657658251,0.12359608562749941,0.0021788990509168937,0.9997403284310675
fold_1,1839,exp016_static_strict_oof_proxy,0.1,10,0.12141718657658251,0.12625708404813635,0.004839897471553833,0.9989373246132094
fold_1,1839,exp016_static_strict_oof_proxy,0.15,10,0.12141718657658251,0.1279271945626456,0.006510007986063077,0.9975098963550026
fold_1,1839,exp016_static_strict_oof_proxy,0.05,20,0.12141718657658251,0.1221369744275326,0.0007197878509500877,0.999718155471208
fold_1,1839,exp016_static_strict_oof_proxy,0.1,20,0.12141718657658251,0.12265346724216351,0.0012362806655809994,0.9988209221649688
fold_1,1839,exp016_static_strict_oof_proxy,0.15,20,0.12141718657658251,0.12315605649586704,0.0017388699192845275,0.9972033754334053
fold_1,1839,exp016_static_strict_oof_proxy,0.05,40,0.12141718657658251,0.12199344311641622,0.0005762565398337027,0.9996792578664027
fold_1,1839,exp016_static_strict_oof_proxy,0.1,40,0.12141718657658251,0.12219831641109923,0.0007811298345167111,0.9986651024490777
fold_1,1839,exp016_static_strict_oof_proxy,0.15,40,0.12141718657658251,0.12265624880623238,0.0012390622296498677,0.9967959474676891
fold_1,1840,exp016_static_strict_oof_proxy,0.05,10,0.15224494982730225,0.15293168838274376,0.0006867385554415184,0.9997003327464749
fold_1,1840,exp016_static_strict_oof_proxy,0.1,10,0.15224494982730225,0.15306684992391953,0.000821900096617284,0.9987757911802244
fold_1,1840,exp016_static_strict_oof_proxy,0.15,10,0.15224494982730225,0.1531563670236919,0.0009114171963896522,0.9971442520025853
fold_1,1840,exp016_static_strict_oof_proxy,0.05,20,0.15224494982730225,0.15239443094541086,0.0001494811181086131,0.9996929622632243
fold_1,1840,exp016_static_strict_oof_proxy,0.1,20,0.15224494982730225,0.15214584530205988,-9.910452524236613e-05,0.9987136867722419
fold_1,1840,exp016_static_strict_oof_proxy,0.15,20,0.15224494982730225,0.15165182631312266,-0.0005931235141795888,0.9969158729421909
fold_1,1840,exp016_static_strict_oof_proxy,0.05,40,0.15224494982730225,0.15221874558729168,-2.620424001056887e-05,0.9996865584623982
fold_1,1840,exp016_static_strict_oof_proxy,0.1,40,0.15224494982730225,0.15133489000927733,-0.0009100598180249164,0.9986701064428952
fold_1,1840,exp016_static_strict_oof_proxy,0.15,40,0.15224494982730225,0.15068302091270008,-0.001561928914602162,0.9968701579037238
fold_1,1841,exp016_static_strict_oof_proxy,0.05,10,0.14631873887507207,0.14566979308464006,-0.0006489457904320095,0.9996850384636188
fold_1,1841,exp016_static_strict_oof_proxy,0.1,10,0.14631873887507207,0.14456228587202352,-0.0017564530030485526,0.9987103282045277
fold_1,1841,exp016_static_strict_oof_proxy,0.15,10,0.14631873887507207,0.1438077451384257,-0.002510993736646372,0.9970041842488192
fold_1,1841,exp016_static_strict_oof_proxy,0.05,20,0.14631873887507207,0.14552458584517572,-0.0007941530298963551,0.9996752595668581
fold_1,1841,exp016_static_strict_oof_proxy,0.1,20,0.14631873887507207,0.14461878034993977,-0.0016999585251323002,0.9986591761975411
fold_1,1841,exp016_static_strict_oof_proxy,0.15,20,0.14631873887507207,0.14346809879766675,-0.0028506400774053198,0.9968823672556577
fold_1,1841,exp016_static_strict_oof_proxy,0.05,40,0.14631873887507207,0.14506932304993314,-0.0012494158251389331,0.9996693922689036
fold_1,1841,exp016_static_strict_oof_proxy,0.1,40,0.14631873887507207,0.14340173623043362,-0.0029170026446384556,0.9986302251370182
fold_1,1841,exp016_static_strict_oof_proxy,0.15,40,0.14631873887507207,0.14166160743880596,-0.004657131436266115,0.9967179871876676
fold_1,1842,exp016_static_strict_oof_proxy,0.05,10,0.06189699451256126,0.06217218918387165,0.00027519467131038866,0.9996811521254485
fold_1,1842,exp016_static_strict_oof_proxy,0.1,10,0.06189699451256126,0.062355195950387736,0.0004582014378264748,0.9986714505115771
fold_1,1842,exp016_static_strict_oof_proxy,0.15,10,0.06189699451256126,0.06317551665399088,0.0012785221414296152,0.9969715879575791
fold_1,1842,exp016_static_strict_oof_proxy,0.05,20,0.06189699451256126,0.06173582170565718,-0.00016117280690407937,0.9996734463858739
fold_1,1842,exp016_static_strict_oof_proxy,0.1,20,0.06189699451256126,0.0616919127377287,-0.00020508177483256201,0.9986086589662837
fold_1,1842,exp016_static_strict_oof_proxy,0.15,20,0.06189699451256126,0.06096908365269987,-0.0009279108598613944,0.9967713329009686
fold_1,1842,exp016_static_strict_oof_proxy,0.05,40,0.06189699451256126,0.06203994010560154,0.00014294559304028204,0.9996899922340834
fold_1,1842,exp016_static_strict_oof_proxy,0.1,40,0.06189699451256126,0.06156542397076616,-0.00033157054179509815,0.9986752445934536
fold_1,1842,exp016_static_strict_oof_proxy,0.15,40,0.06189699451256126,0.06157832859094823,-0.00031866592161303164,0.9968486475379412
fold_1,1843,exp016_static_strict_oof_proxy,0.05,10,0.23144778558487972,0.23252434390225077,0.0010765583173710513,0.9996887098608683
fold_1,1843,exp016_static_strict_oof_proxy,0.1,10,0.23144778558487972,0.23305704138964473,0.0016092558047650085,0.998674146688991
fold_1,1843,exp016_static_strict_oof_proxy,0.15,10,0.23144778558487972,0.23327988899742674,0.001832103412547026,0.9969090838799058
fold_1,1843,exp016_static_strict_oof_proxy,0.05,20,0.23144778558487972,0.2324578023594932,0.001010016774613487,0.9996807973427365
fold_1,1843,exp016_static_strict_oof_proxy,0.1,20,0.23144778558487972,0.233055923930862,0.0016081383459822796,0.9986454245576503
fold_1,1843,exp016_static_strict_oof_proxy,0.15,20,0.23144778558487972,0.2337865244688154,0.0023387388839356815,0.9967318566273273
fold_1,1843,exp016_static_strict_oof_proxy,0.05,40,0.23144778558487972,0.2319187010654064,0.0004709154805266902,0.9996852508646774
fold_1,1843,exp016_static_strict_oof_proxy,0.1,40,0.23144778558487972,0.23201167211823606,0.0005638865333563448,0.998685473342839
fold_1,1843,exp016_static_strict_oof_proxy,0.15,40,0.23144778558487972,0.23215899251211913,0.0007112069272394161,0.9968374742718379
fold_1,1844,exp016_static_strict_oof_proxy,0.05,10,0.28426745770825385,0.28416836939329404,-9.908831495980541e-05,0.999695337067257
fold_1,1844,exp016_static_strict_oof_proxy,0.1,10,0.28426745770825385,0.2845877862332897,0.000320328525035829,0.9987209400323391
fold_1,1844,exp016_static_strict_oof_proxy,0.15,10,0.28426745770825385,0.28471870698459706,0.000451249276343213,0.9969927016170019
fold_1,1844,exp016_static_strict_oof_proxy,0.05,20,0.28426745770825385,0.2838338475697312,-0.0004336101385226665,0.9996886036703885
fold_1,1844,exp016_static_strict_oof_proxy,0.1,20,0.28426745770825385,0.2834272251863244,-0.0008402325219294404,0.998692369023941
fold_1,1844,exp016_static_strict_oof_proxy,0.15,20,0.28426745770825385,0.283156952904418,-0.0011105048038358434,0.9968730414687847
fold_1,1844,exp016_static_strict_oof_proxy,0.05,40,0.28426745770825385,0.28321581105817834,-0.0010516466500755106,0.9996908333181973
fold_1,1844,exp016_static_strict_oof_proxy,0.1,40,0.28426745770825385,0.28184364362637243,-0.0024238140818814147,0.9986983145071857
fold_1,1844,exp016_static_strict_oof_proxy,0.15,40,0.28426745770825385,0.28072689953158886,-0.0035405581766649874,0.9968165866194694
fold_1,1845,exp016_static_strict_oof_proxy,0.05,10,0.1699789180423213,0.17004313447423605,6.421643191475979e-05,0.9997133414711759
fold_1,1845,exp016_static_strict_oof_proxy,0.1,10,0.1699789180423213,0.16954108046887487,-0.0004378375734464257,0.9988317934772502
fold_1,1845,exp016_static_strict_oof_proxy,0.15,10,0.1699789180423213,0.1691151059843565,-0.0008638120579647912,0.9972649126691082
fold_1,1845,exp016_static_strict_oof_proxy,0.05,20,0.1699789180423213,0.1697327020344826,-0.00024621600783869546,0.9996856811151437
fold_1,1845,exp016_static_strict_oof_proxy,0.1,20,0.1699789180423213,0.168849462519677,-0.0011294555226442904,0.9987029243133633
fold_1,1845,exp016_static_strict_oof_proxy,0.15,20,0.1699789180423213,0.16805763315823377,-0.0019212848840875207,0.996930468519404
fold_1,1845,exp016_static_strict_oof_proxy,0.05,40,0.1699789180423213,0.16937661734209902,-0.0006023007002222691,0.9996890003274985
fold_1,1845,exp016_static_strict_oof_proxy,0.1,40,0.1699789180423213,0.169058715793939,-0.0009202022483822958,0.9986705923984943
fold_1,1845,exp016_static_strict_oof_proxy,0.15,40,0.1699789180423213,0.1674430611740754,-0.002535856868245895,0.9968146025163918
fold_1,1846,exp016_static_strict_oof_proxy,0.05,10,0.05092416220258128,0.05184138145862569,0.0009172192560444117,0.9996776066132621
fold_1,1846,exp016_static_strict_oof_proxy,0.1,10,0.05092416220258128,0.05280160315582968,0.001877440953248398,0.9986842106498256
fold_1,1846,exp016_static_strict_oof_proxy,0.15,10,0.05092416220258128,0.0531860753967757,0.0022619131941944218,0.9968881011803817
fold_1,1846,exp016_static_strict_oof_proxy,0.05,20,0.05092416220258128,0.05201008097133547,0.0010859187687541905,0.9996736447769936
fold_1,1846,exp016_static_strict_oof_proxy,0.1,20,0.05092416220258128,0.0530234093096844,0.0020992471071031166,0.9986188092875733
fold_1,1846,exp016_static_strict_oof_proxy,0.15,20,0.05092416220258128,0.05365527284625028,0.002731110643669002,0.9967279286541457
fold_1,1846,exp016_static_strict_oof_proxy,0.05,40,0.05092416220258128,0.052551811110523414,0.0016276489079421336,0.999689732421699
fold_1,1846,exp016_static_strict_oof_proxy,0.1,40,0.05092416220258128,0.054462684172246804,0.0035385219696655243,0.9986691398774056
fold_1,1846,exp016_static_strict_oof_proxy,0.15,40,0.05092416220258128,0.05562158981579095,0.004697427613209668,0.9968228451450419
fold_1,1847,exp016_static_strict_oof_proxy,0.05,10,0.1498187122672924,0.14869277897226457,-0.0011259332950278311,0.9996837560426332
fold_1,1847,exp016_static_strict_oof_proxy,0.1,10,0.1498187122672924,0.14765580195392083,-0.002162910313371569,0.9986823914527713
fold_1,1847,exp016_static_strict_oof_proxy,0.15,10,0.1498187122672924,0.1464915667480168,-0.0033271455192755983,0.9969629320054445
fold_1,1847,exp016_static_strict_oof_proxy,0.05,20,0.1498187122672924,0.14915767399075078,-0.0006610382765416256,0.9996835269531376
fold_1,1847,exp016_static_strict_oof_proxy,0.1,20,0.1498187122672924,0.1479788761341,-0.001839836133192413,0.9986508979037194
fold_1,1847,exp016_static_strict_oof_proxy,0.15,20,0.1498187122672924,0.14671611122459385,-0.0031026010426985495,0.9968129403964463
fold_1,1847,exp016_static_strict_oof_proxy,0.05,40,0.1498187122672924,0.1490307060686141,-0.0007880061986783038,0.9997073427824643
fold_1,1847,exp016_static_strict_oof_proxy,0.1,40,0.1498187122672924,0.14841160610070475,-0.0014071061665876516,0.9987128290892344
fold_1,1847,exp016_static_strict_oof_proxy,0.15,40,0.1498187122672924,0.14807333182479765,-0.0017453804424947539,0.9968931216873708
fold_1,1848,exp016_static_strict_oof_proxy,0.05,10,0.06005120196445247,0.06137902709644194,0.0013278251319894727,0.9996877933293314
fold_1,1848,exp016_static_strict_oof_proxy,0.1,10,0.06005120196445247,0.06285102871622354,0.0027998267517710743,0.9986754986929438
fold_1,1848,exp016_static_strict_oof_proxy,0.15,10,0.06005120196445247,0.06467907230849218,0.004627870344039713,0.9969122015935464
fold_1,1848,exp016_static_strict_oof_proxy,0.05,20,0.06005120196445247,0.06139285523099599,0.0013416532665435216,0.9996905090025815
fold_1,1848,exp016_static_strict_oof_proxy,0.1,20,0.06005120196445247,0.06264107731628198,0.0025898753518295084,0.9986462009780922
fold_1,1848,exp016_static_strict_oof_proxy,0.15,20,0.06005120196445247,0.0641691789658872,0.004117977001434729,0.9966933499240861
fold_1,1848,exp016_static_strict_oof_proxy,0.05,40,0.06005120196445247,0.06059857997468268,0.0005473780102302137,0.999701221088918
fold_1,1848,exp016_static_strict_oof_proxy,0.1,40,0.06005120196445247,0.061972937766867874,0.0019217358024154058,0.9986943859054999
fold_1,1848,exp016_static_strict_oof_proxy,0.15,40,0.06005120196445247,0.06329633485085791,0.00324513288640544,0.9968313105376069
fold_1,1849,exp016_static_strict_oof_proxy,0.05,10,0.041270900488439385,0.0442875623834783,0.003016661895038915,0.9996943564190711
fold_1,1849,exp016_static_strict_oof_proxy,0.1,10,0.041270900488439385,0.048272492122297006,0.007001591633857621,0.9987001500356667
fold_1,1849,exp016_static_strict_oof_proxy,0.15,10,0.041270900488439385,0.05222624944225982,0.010955348953820436,0.9969573214029495
fold_1,1849,exp016_static_strict_oof_proxy,0.05,20,0.041270900488439385,0.04422311216459408,0.002952211676154698,0.9996790957466252
fold_1,1849,exp016_static_strict_oof_proxy,0.1,20,0.041270900488439385,0.04722871016596261,0.005957809677523226,0.998669002775656
fold_1,1849,exp016_static_strict_oof_proxy,0.15,20,0.041270900488439385,0.050197366040614665,0.00892646555217528,0.9967887782787448
fold_1,1849,exp016_static_strict_oof_proxy,0.05,40,0.041270900488439385,0.0439104537228266,0.002639553234387214,0.9996810012282926
fold_1,1849,exp016_static_strict_oof_proxy,0.1,40,0.041270900488439385,0.046890792444056195,0.00561989195561681,0.9986704612379995
fold_1,1849,exp016_static_strict_oof_proxy,0.15,40,0.041270900488439385,0.04964664033164303,0.008375739843203646,0.9968286089878097
fold_1,1850,exp016_static_strict_oof_proxy,0.05,10,-0.015549275265517144,-0.011203521375123614,0.0043457538903935305,0.9997241010418535
fold_1,1850,exp016_static_strict_oof_proxy,0.1,10,-0.015549275265517144,-0.00631751521503266,0.009231760050484483,0.9988608703047559
fold_1,1850,exp016_static_strict_oof_proxy,0.15,10,-0.015549275265517144,-0.00212914123980912,0.013420134025708024,0.9973690689346931
fold_1,1850,exp016_static_strict_oof_proxy,0.05,20,-0.015549275265517144,-0.011983602194837078,0.003565673070680066,0.9996875391287876
fold_1,1850,exp016_static_strict_oof_proxy,0.1,20,-0.015549275265517144,-0.008541166441983494,0.00700810882353365,0.9987258097522901
fold_1,1850,exp016_static_strict_oof_proxy,0.15,20,-0.015549275265517144,-0.005378181573816921,0.010171093691700224,0.9969856357316565
fold_1,1850,exp016_static_strict_oof_proxy,0.05,40,-0.015549275265517144,-0.013692646041092176,0.0018566292244249685,0.9996828787316794
fold_1,1850,exp016_static_strict_oof_proxy,0.1,40,-0.015549275265517144,-0.01199898412086371,0.003550291144653434,0.9986833302188871
fold_1,1850,exp016_static_strict_oof_proxy,0.15,40,-0.015549275265517144,-0.010290574069353544,0.0052587011961636,0.9967757804292633
fold_1,1851,exp016_static_strict_oof_proxy,0.05,10,0.1762679230675837,0.1766343977646575,0.0003664746970737931,0.9996767375868214
fold_1,1851,exp016_static_strict_oof_proxy,0.1,10,0.1762679230675837,0.17681004333811992,0.0005421202705362116,0.9986608498988337
fold_1,1851,exp016_static_strict_oof_proxy,0.15,10,0.1762679230675837,0.17686042513912104,0.0005925020715373264,0.9968075981676141
fold_1,1851,exp016_static_strict_oof_proxy,0.05,20,0.1762679230675837,0.17459577182230704,-0.0016721512452766707,0.9996814426283395
fold_1,1851,exp016_static_strict_oof_proxy,0.1,20,0.1762679230675837,0.17266252364100704,-0.003605399426576672,0.9986415155348786
fold_1,1851,exp016_static_strict_oof_proxy,0.15,20,0.1762679230675837,0.171035896062723,-0.005232027004860723,0.9967243321724947
fold_1,1851,exp016_static_strict_oof_proxy,0.05,40,0.1762679230675837,0.1738355872334266,-0.002432335834157112,0.9997052640091332
fold_1,1851,exp016_static_strict_oof_proxy,0.1,40,0.1762679230675837,0.1713403356366707,-0.004927587430913011,0.9986681028510047
fold_1,1851,exp016_static_strict_oof_proxy,0.15,40,0.1762679230675837,0.16837238591972434,-0.007895537147859372,0.9968435730376857
fold_1,1852,exp016_static_strict_oof_proxy,0.05,10,0.2556853618484694,0.25512854555975595,-0.0005568162887134576,0.9996790510156853
fold_1,1852,exp016_static_strict_oof_proxy,0.1,10,0.2556853618484694,0.2535790206577061,-0.0021063411907633056,0.9986396606063241
fold_1,1852,exp016_static_strict_oof_proxy,0.15,10,0.2556853618484694,0.2521985988740822,-0.003486762974387214,0.9968135102793815
fold_1,1852,exp016_static_strict_oof_proxy,0.05,20,0.2556853618484694,0.2537780517140422,-0.001907310134427187,0.9996721442382739
fold_1,1852,exp016_static_strict_oof_proxy,0.1,20,0.2556853618484694,0.25088696315598236,-0.004798398692487049,0.9986100333460524
fold_1,1852,exp016_static_strict_oof_proxy,0.15,20,0.2556853618484694,0.24805751029208575,-0.007627851556383652,0.9967394030444211
fold_1,1852,exp016_static_strict_oof_proxy,0.05,40,0.2556853618484694,0.25312282233357014,-0.0025625395148992647,0.9996971335944586
fold_1,1852,exp016_static_strict_oof_proxy,0.1,40,0.2556853618484694,0.2498035976899109,-0.005881764158558511,0.9987093421459667
fold_1,1852,exp016_static_strict_oof_proxy,0.15,40,0.2556853618484694,0.24639515354566352,-0.009290208302805886,0.9968339064400945
fold_1,1853,exp016_static_strict_oof_proxy,0.05,10,0.2892361014798978,0.2885713198744322,-0.0006647816054656253,0.9996755531293676
fold_1,1853,exp016_static_strict_oof_proxy,0.1,10,0.2892361014798978,0.287926102575948,-0.0013099989039498383,0.9986821961944302
fold_1,1853,exp016_static_strict_oof_proxy,0.15,10,0.2892361014798978,0.28653648087103184,-0.0026996206088659713,0.9968797052383064
fold_1,1853,exp016_static_strict_oof_proxy,0.05,20,0.2892361014798978,0.2877487526464961,-0.001487348833401736,0.9996787605606834
fold_1,1853,exp016_static_strict_oof_proxy,0.1,20,0.2892361014798978,0.2856059160338272,-0.003630185446070633,0.9986617164256891
fold_1,1853,exp016_static_strict_oof_proxy,0.15,20,0.2892361014798978,0.283547811292541,-0.005688290187356837,0.9968088668681624
fold_1,1853,exp016_static_strict_oof_proxy,0.05,40,0.2892361014798978,0.2870741261612733,-0.0021619753186244983,0.9996999779577973
fold_1,1853,exp016_static_strict_oof_proxy,0.1,40,0.2892361014798978,0.28443158760523224,-0.0048045138746655724,0.998716841201258
fold_1,1853,exp016_static_strict_oof_proxy,0.15,40,0.2892361014798978,0.28047275056490883,-0.008763350914988977,0.9969624401953237
fold_1,1854,exp016_static_strict_oof_proxy,0.05,10,0.16224908750824532,0.16213694932481115,-0.00011213818343416837,0.9996751953487186
fold_1,1854,exp016_static_strict_oof_proxy,0.1,10,0.16224908750824532,0.16179773557095972,-0.00045135193728559897,0.9986681367912181
fold_1,1854,exp016_static_strict_oof_proxy,0.15,10,0.16224908750824532,0.16093924428424639,-0.0013098432239989355,0.9968418023635518
fold_1,1854,exp016_static_strict_oof_proxy,0.05,20,0.16224908750824532,0.1615704712186334,-0.0006786162896119108,0.9996775367090963
fold_1,1854,exp016_static_strict_oof_proxy,0.1,20,0.16224908750824532,0.16035297347845548,-0.0018961140297898416,0.9986412811126478
fold_1,1854,exp016_static_strict_oof_proxy,0.15,20,0.16224908750824532,0.15913349607335994,-0.0031155914348853786,0.9967169676359608
fold_1,1854,exp016_static_strict_oof_proxy,0.05,40,0.16224908750824532,0.16064853674185595,-0.0016005507663893748,0.9996921492071961
fold_1,1854,exp016_static_strict_oof_proxy,0.1,40,0.16224908750824532,0.1586204494459497,-0.0036286380622956305,0.9987083699015192
fold_1,1854,exp016_static_strict_oof_proxy,0.15,40,0.16224908750824532,0.15601764516996913,-0.0062314423382761885,0.9968303356851913
fold_1,1855,exp016_static_strict_oof_proxy,0.05,10,0.25782637629086175,0.25782466963493944,-1.7066559223066768e-06,0.9996866869814209
fold_1,1855,exp016_static_strict_oof_proxy,0.1,10,0.25782637629086175,0.2580060227748933,0.00017964648403157035,0.9987001582991385
fold_1,1855,exp016_static_strict_oof_proxy,0.15,10,0.25782637629086175,0.25785437720734666,2.8000916484915983e-05,0.9969244224787381
fold_1,1855,exp016_static_strict_oof_proxy,0.05,20,0.25782637629086175,0.25817237461425907,0.00034599832339732295,0.9996752652284542
fold_1,1855,exp016_static_strict_oof_proxy,0.1,20,0.25782637629086175,0.2579670750700028,0.00014069877914107964,0.9986445974465007
fold_1,1855,exp016_static_strict_oof_proxy,0.15,20,0.25782637629086175,0.25782294942252443,-3.426868337319533e-06,0.9968220848038928
fold_1,1855,exp016_static_strict_oof_proxy,0.05,40,0.25782637629086175,0.25694039262987795,-0.0008859836609838023,0.9996953147012506
fold_1,1855,exp016_static_strict_oof_proxy,0.1,40,0.25782637629086175,0.2557841687754559,-0.0020422075154058472,0.998665775584055
fold_1,1855,exp016_static_strict_oof_proxy,0.15,40,0.25782637629086175,0.25433594060929254,-0.003490435681569204,0.9968114339846915
fold_1,1856,exp016_static_strict_oof_proxy,0.05,10,0.10834475800160583,0.11041864340924264,0.0020738854076368107,0.9997004471627774
fold_1,1856,exp016_static_strict_oof_proxy,0.1,10,0.10834475800160583,0.11264735555895992,0.004302597557354099,0.9987447472230204
fold_1,1856,exp016_static_strict_oof_proxy,0.15,10,0.10834475800160583,0.11452581787676674,0.006181059875160919,0.9971305195729149
fold_1,1856,exp016_static_strict_oof_proxy,0.05,20,0.10834475800160583,0.10970505779883602,0.001360299797230194,0.9996861085800106
fold_1,1856,exp016_static_strict_oof_proxy,0.1,20,0.10834475800160583,0.11182858543473512,0.0034838274331292912,0.9986493611775078
fold_1,1856,exp016_static_strict_oof_proxy,0.15,20,0.10834475800160583,0.11289836225967988,0.004553604258074051,0.9968565650985096
fold_1,1856,exp016_static_strict_oof_proxy,0.05,40,0.10834475800160583,0.10828239598015225,-6.236202145357139e-05,0.9996856839200713
fold_1,1856,exp016_static_strict_oof_proxy,0.1,40,0.10834475800160583,0.10857368222035069,0.0002289242187448609,0.99865464730855
fold_1,1856,exp016_static_strict_oof_proxy,0.15,40,0.10834475800160583,0.10842433808679769,7.958008519186321e-05,0.9967539816974208
fold_1,1857,exp016_static_strict_oof_proxy,0.05,10,0.14639726660412106,0.14705958068033936,0.0006623140762183066,0.9997132826861915
fold_1,1857,exp016_static_strict_oof_proxy,0.1,10,0.14639726660412106,0.1477383149080187,0.0013410483038976406,0.9987621928695197
fold_1,1857,exp016_static_strict_oof_proxy,0.15,10,0.14639726660412106,0.14910306827154585,0.0027058016674247898,0.997092901541271
fold_1,1857,exp016_static_strict_oof_proxy,0.05,20,0.14639726660412106,0.14703571998438436,0.0006384533802633041,0.9996920932587418
fold_1,1857,exp016_static_strict_oof_proxy,0.1,20,0.14639726660412106,0.1474857821802368,0.0010885155761157506,0.9987022565911521
fold_1,1857,exp016_static_strict_oof_proxy,0.15,20,0.14639726660412106,0.1487692335428501,0.002371966938729042,0.9969278392561862
fold_1,1857,exp016_static_strict_oof_proxy,0.05,40,0.14639726660412106,0.14540528018147444,-0.0009919864226466124,0.9996829793166504
fold_1,1857,exp016_static_strict_oof_proxy,0.1,40,0.14639726660412106,0.14452707912507146,-0.001870187479049601,0.9986518252883507
fold_1,1857,exp016_static_strict_oof_proxy,0.15,40,0.14639726660412106,0.14400402569680287,-0.0023932409073181837,0.9968316877244575
fold_1,1858,exp016_static_strict_oof_proxy,0.05,10,0.09631308680420403,0.0987959938316983,0.002482907027494277,0.9996914700851984
fold_1,1858,exp016_static_strict_oof_proxy,0.1,10,0.09631308680420403,0.10089408594759848,0.004580999143394451,0.9987148823834551
fold_1,1858,exp016_static_strict_oof_proxy,0.15,10,0.09631308680420403,0.10317192561476804,0.006858838810564011,0.9969367716518109
