index,name,spec,fold2_ic,fold3_ic,pooled_ic,floor_pass
0,rank_0,"{""col"": 0, ""kind"": ""rank""}",-0.05749601794143947,-0.05778941766221956,-0.057642717801829516,True
1,rank_1,"{""col"": 1, ""kind"": ""rank""}",0.06152270789242952,0.06409129127747684,0.06280699958495319,True
2,rank_2,"{""col"": 2, ""kind"": ""rank""}",-0.04371779753245401,-0.06580930377945866,-0.05476355065595634,True
3,rank_3,"{""col"": 3, ""kind"": ""rank""}",-0.04899547099416598,-0.031136676989540327,-0.04006607399185315,True
4,rank_4,"{""col"": 4, ""kind"": ""rank""}",-0.0462448927000176,-0.055573836749715985,-0.05090936472486679,True
5,rank_5,"{""col"": 5, ""kind"": ""rank""}",-0.047276757077111535,-0.02261733868678473,-0.034947047881948134,True
6,rank_6,"{""col"": 6, ""kind"": ""rank""}",-0.03227983647020868,-0.048395933970192755,-0.040337885220200716,True
7,rank_7,"{""col"": 7, ""kind"": ""rank""}",-0.03482328017928135,-0.031299949078929946,-0.033061614629105646,True
8,rank_8,"{""col"": 8, ""kind"": ""rank""}",-0.03811995246707521,-0.05128430320074001,-0.04470212783390761,True
9,rank_9,"{""col"": 9, ""kind"": ""rank""}",-0.03416521595997074,-0.03505290429193693,-0.034609060125953835,True
10,rank_10,"{""col"": 10, ""kind"": ""rank""}",-0.03787456453858543,-0.06734057924002913,-0.052607571889307286,True
11,rank_11,"{""col"": 11, ""kind"": ""rank""}",0.03609274898557192,0.03393293554776218,0.03501284226666705,True
12,rank_12,"{""col"": 12, ""kind"": ""rank""}",-0.03638317531465507,-0.012968771313090025,-0.024675973313872546,True
13,rank_13,"{""col"": 13, ""kind"": ""rank""}",0.02672287498259489,0.0025068930220395816,0.014614884002317237,True
14,rank_14,"{""col"": 14, ""kind"": ""rank""}",-0.028480087689792596,-0.026223133591744337,-0.027351610640768464,True
15,rank_15,"{""col"": 15, ""kind"": ""rank""}",0.030632678060970964,0.010928326463694911,0.02078050226233294,True
16,rank_16,"{""col"": 16, ""kind"": ""rank""}",-0.03430799545448026,-0.010204580283694881,-0.022256287869087572,True
17,rank_17,"{""col"": 17, ""kind"": ""rank""}",-0.02635387832514414,-0.02029598354262469,-0.023324930933884415,True
18,rank_18,"{""col"": 18, ""kind"": ""rank""}",-0.02574947792987187,-0.03599126085604346,-0.030870369392957668,True
19,rank_19,"{""col"": 19, ""kind"": ""rank""}",-0.01845192219971986,0.0005810379331182373,-0.008935442133300811,False
20,rank_20,"{""col"": 20, ""kind"": ""rank""}",-0.03216332379567384,-0.04608199369453587,-0.03912265874510486,True
21,rank_21,"{""col"": 21, ""kind"": ""rank""}",0.022003855618789682,-0.0013259736019561386,0.010338941008416772,False
22,rank_22,"{""col"": 22, ""kind"": ""rank""}",-0.02214523599819526,-0.013168971736245616,-0.017657103867220438,True
23,rank_23,"{""col"": 23, ""kind"": ""rank""}",0.028354157168809235,0.02267690365860811,0.025515530413708673,True
24,rank_24,"{""col"": 24, ""kind"": ""rank""}",0.004176356779171495,0.015789027545277265,0.00998269216222438,True
25,rank_25,"{""col"": 25, ""kind"": ""rank""}",0.028835033837155608,0.018425525079110626,0.02363027945813312,True
26,rank_26,"{""col"": 26, ""kind"": ""rank""}",-0.027856694983875,-0.02603723584215742,-0.026946965413016208,True
27,rank_27,"{""col"": 27, ""kind"": ""rank""}",0.025350463632435864,0.01240754379419613,0.018879003713316,True
28,rank_28,"{""col"": 28, ""kind"": ""rank""}",0.027075993097571287,0.019965369340135975,0.02352068121885363,True
29,rank_29,"{""col"": 29, ""kind"": ""rank""}",-0.021089224075005082,-0.01794286808075499,-0.019516046077880038,True
30,rank_30,"{""col"": 30, ""kind"": ""rank""}",-0.020638568395269875,-0.012364971636641147,-0.01650177001595551,True
31,diff_1_0,"{""a"": 1, ""b"": 0, ""kind"": ""diff""}",0.07428340104148749,0.0736442044220535,0.0739638027317705,True
32,diff_1_2,"{""a"": 1, ""b"": 2, ""kind"": ""diff""}",0.06609022719118468,0.07938561196455303,0.07273791957786885,True
33,diff_1_10,"{""a"": 1, ""b"": 10, ""kind"": ""diff""}",0.06370449818495529,0.08114113337532501,0.07242281578014015,True
34,diff_1_4,"{""a"": 1, ""b"": 4, ""kind"": ""diff""}",0.06909781276570312,0.07466605698184862,0.07188193487377587,True
35,diff_1_8,"{""a"": 1, ""b"": 8, ""kind"": ""diff""}",0.06563762182922023,0.07208491844458316,0.06886127013690169,True
36,diff_1_6,"{""a"": 1, ""b"": 6, ""kind"": ""diff""}",0.06182852328836158,0.07208327072184173,0.06695589700510166,True
37,diff_1_3,"{""a"": 1, ""b"": 3, ""kind"": ""diff""}",0.07457132074876405,0.061761608950527194,0.06816646484964561,True
38,diff_1_20,"{""a"": 1, ""b"": 20, ""kind"": ""diff""}",0.06267176198586988,0.06976206137453492,0.0662169116802024,True
39,diff_1_11,"{""a"": 1, ""b"": 11, ""kind"": ""diff""}",0.01801758209272839,0.021718428825321743,0.01986800545902507,True
40,diff_1_5,"{""a"": 1, ""b"": 5, ""kind"": ""diff""}",0.07068116694258945,0.056249441601318236,0.06346530427195385,True
41,diff_1_9,"{""a"": 1, ""b"": 9, ""kind"": ""diff""}",0.060705797235528394,0.061150409307363936,0.06092810327144617,True
42,diff_1_7,"{""a"": 1, ""b"": 7, ""kind"": ""diff""}",0.0677197740647622,0.062445130610489806,0.06508245233762601,True
43,diff_1_18,"{""a"": 1, ""b"": 18, ""kind"": ""diff""}",0.05933051392711913,0.06773296630562314,0.06353174011637114,True
44,diff_1_14,"{""a"": 1, ""b"": 14, ""kind"": ""diff""}",0.0587720995190725,0.05780759229276936,0.05828984590592093,True
45,diff_1_26,"{""a"": 1, ""b"": 26, ""kind"": ""diff""}",0.05864483922310016,0.057331123987023586,0.05798798160506187,True
46,diff_0_2,"{""a"": 0, ""b"": 2, ""kind"": ""diff""}",-0.01683584293348536,0.00882697861594823,-0.004004432158768565,False
47,diff_0_10,"{""a"": 0, ""b"": 10, ""kind"": ""diff""}",-0.014583327650487038,0.007729215768557243,-0.003427055940964897,False
48,diff_0_4,"{""a"": 0, ""b"": 4, ""kind"": ""diff""}",-0.008328495656679282,-0.002134300793887223,-0.005231398225283252,True
49,diff_0_8,"{""a"": 0, ""b"": 8, ""kind"": ""diff""}",-0.01858092883163514,-0.005546551080019686,-0.012063739955827412,True
50,diff_0_6,"{""a"": 0, ""b"": 6, ""kind"": ""diff""}",-0.029505412451996293,-0.009740119921638181,-0.019622766186817235,True
51,diff_0_3,"{""a"": 0, ""b"": 3, ""kind"": ""diff""}",-0.00777706311582431,-0.025771942990581886,-0.016774503053203098,True
