window,time,variant,baseline_ic,candidate_ic,delta
fold_3,2725,final,0.25157183215820594,0.2563792201637558,0.004807388005549862
fold_3,2726,final,0.11662943628069043,0.12327536400479341,0.006645927724102982
fold_3,2727,final,0.15316016368698854,0.15861789368909224,0.0054577300021037
fold_3,2728,final,0.22440123601582612,0.22419096934578583,-0.00021026667004028776
fold_3,2729,final,0.16092650321851146,0.1565524652709471,-0.004374037947564358
fold_3,2730,final,-0.005245693027281384,-0.0063882093413855845,-0.0011425163141042007
fold_3,2731,final,0.047475101712097394,0.03805988759428714,-0.009415214117810253
fold_3,2732,final,0.020053875825354162,0.02027701106176659,0.00022313523641242713
fold_3,2733,final,-0.035158909990816604,-0.037276591242126296,-0.0021176812513096915
fold_3,2734,final,0.11744516928584005,0.12467992216772364,0.007234752881883591
fold_3,2735,final,0.17321810896674736,0.1775250523307425,0.004306943363995147
fold_3,2736,final,0.14237333615954148,0.1408259874079303,-0.001547348751611194
fold_3,2737,final,0.12654649151881264,0.12423883006652517,-0.002307661452287474
fold_3,2738,final,0.058958010424158006,0.060364793576807234,0.0014067831526492283
fold_3,2739,final,0.003189131195157888,0.00012056417635701716,-0.003068567018800871
fold_3,2740,final,0.0017682798258895998,0.0014901364707839745,-0.00027814335510562525
fold_3,2741,final,-0.030382674836963462,-0.02462732634998403,0.005755348486979433
fold_3,2742,final,-0.029920495281745826,-0.0320827642641943,-0.0021622689824484717
fold_3,2743,final,0.037102926336569836,0.03940413203411601,0.002301205697546174
fold_3,2744,final,0.16589033127329403,0.16788537097705383,0.0019950397037598044
fold_3,2745,final,0.18707249706873835,0.18772660969042426,0.0006541126216859094
fold_3,2746,final,0.22866596079624535,0.2255986750399169,-0.0030672857563284472
fold_3,2747,final,0.21151227933468236,0.20749451102425853,-0.00401776831042383
fold_3,2748,final,0.14764153231546623,0.14536234063527462,-0.0022791916801916112
fold_3,2749,final,0.010264486398908331,0.009507018104878688,-0.0007574682940296434
fold_3,2750,final,-0.07473156754492247,-0.07558670234980838,-0.0008551348048859153
fold_3,2751,final,0.07495348051512361,0.07131256198356827,-0.0036409185315553483
fold_3,2752,final,-0.04218141485722916,-0.04350693468706295,-0.0013255198298337892
fold_3,2753,final,-0.10804394442296221,-0.10812383118088335,-7.988675792114375e-05
fold_3,2754,final,-0.02681322150888985,-0.018525805435299077,0.008287416073590771
fold_3,2755,final,-0.03758363935206474,-0.03847900355497197,-0.0008953642029072284
fold_3,2756,final,0.08247048468674537,0.08358024259005119,0.001109757903305822
fold_3,2757,final,0.08324758666568574,0.08402378223697159,0.0007761955712858454
fold_3,2758,final,0.08291427602092691,0.08273829036500513,-0.00017598565592177873
fold_3,2759,final,0.1839873057681009,0.1838165612481566,-0.00017074451994431028
fold_3,2760,final,0.24054212534350436,0.24369571665111187,0.003153591307607506
fold_3,2761,final,0.2596201052325567,0.26192384009614567,0.00230373486358898
fold_3,2762,final,0.19073271329849995,0.1985659284163295,0.007833215117829556
fold_3,2763,final,0.25292502015447565,0.2565069909155457,0.00358197076107003
fold_3,2764,final,0.2983774024443609,0.30066787073351187,0.002290468289150971
