window,time,baseline,method,alpha,history_w,baseline_ic,candidate_ic,delta,rank_correlation_to_baseline,history_sections
fold_3,2564,exp016_static_strict_oof_proxy,shuffled,0.05,40,0.006563690158027261,0.007682683418399492,0.0011189932603722311,0.9986424459740904,1105
fold_3,2564,exp016_static_strict_oof_proxy,shuffled,0.1,40,0.006563690158027261,0.008607088904985882,0.002043398746958621,0.9940054992570186,1105
fold_3,2564,exp016_static_strict_oof_proxy,shuffled,0.15,40,0.006563690158027261,0.00981417225686149,0.003250482098834229,0.9852466030601117,1105
fold_3,2565,exp016_static_strict_oof_proxy,momentum,0.05,10,0.045833102533340594,0.053973811271388776,0.008140708738048182,0.9989875518177443,1106
fold_3,2565,exp016_static_strict_oof_proxy,momentum,0.1,10,0.045833102533340594,0.06302887342003885,0.017195770886698256,0.995412920848139,1106
fold_3,2565,exp016_static_strict_oof_proxy,momentum,0.15,10,0.045833102533340594,0.07358373718201029,0.027750634648669698,0.9877764401997501,1106
fold_3,2565,exp016_static_strict_oof_proxy,shuffled,0.05,10,0.045833102533340594,0.04548273257547946,-0.00035036995786113384,0.9986245172456484,1106
fold_3,2565,exp016_static_strict_oof_proxy,shuffled,0.1,10,0.045833102533340594,0.045327809539131694,-0.0005052929942089002,0.9941833524190172,1106
fold_3,2565,exp016_static_strict_oof_proxy,shuffled,0.15,10,0.045833102533340594,0.04510720572728105,-0.0007258968060595422,0.9855635204359555,1106
fold_3,2565,exp016_static_strict_oof_proxy,momentum,0.05,20,0.045833102533340594,0.05257160808828086,0.006738505554940266,0.9989833831549951,1106
fold_3,2565,exp016_static_strict_oof_proxy,momentum,0.1,20,0.045833102533340594,0.05992355319287675,0.014090450659536152,0.9954359344445259,1106
fold_3,2565,exp016_static_strict_oof_proxy,momentum,0.15,20,0.045833102533340594,0.06783780885917184,0.02200470632583125,0.9878315316472609,1106
fold_3,2565,exp016_static_strict_oof_proxy,shuffled,0.05,20,0.045833102533340594,0.04462335585378228,-0.001209746679558317,0.9986482017530438,1106
fold_3,2565,exp016_static_strict_oof_proxy,shuffled,0.1,20,0.045833102533340594,0.042433005046166254,-0.0034000974871743403,0.9940702555805776,1106
fold_3,2565,exp016_static_strict_oof_proxy,shuffled,0.15,20,0.045833102533340594,0.03985203771978903,-0.005981064813551568,0.9855616547031629,1106
fold_3,2565,exp016_static_strict_oof_proxy,momentum,0.05,40,0.045833102533340594,0.05129653493216951,0.0054634323988289185,0.998964593740629,1106
fold_3,2565,exp016_static_strict_oof_proxy,momentum,0.1,40,0.045833102533340594,0.05663382358319376,0.010800721049853163,0.995357745221921,1106
fold_3,2565,exp016_static_strict_oof_proxy,momentum,0.15,40,0.045833102533340594,0.06343196747561852,0.017598864942277928,0.9877158533140518,1106
fold_3,2565,exp016_static_strict_oof_proxy,shuffled,0.05,40,0.045833102533340594,0.04415313125043197,-0.0016799712829086225,0.9986400989795408,1106
fold_3,2565,exp016_static_strict_oof_proxy,shuffled,0.1,40,0.045833102533340594,0.04207312643807341,-0.0037599760952671812,0.9940888769651784,1106
fold_3,2565,exp016_static_strict_oof_proxy,shuffled,0.15,40,0.045833102533340594,0.039387537779696224,-0.00644556475364437,0.9855418587412682,1106
fold_3,2566,exp016_static_strict_oof_proxy,momentum,0.05,10,0.0958407725562796,0.10308450461773341,0.007243732061453817,0.9989793037071899,1107
fold_3,2566,exp016_static_strict_oof_proxy,momentum,0.1,10,0.0958407725562796,0.11111658592827595,0.01527581337199635,0.9952740847473475,1107
fold_3,2566,exp016_static_strict_oof_proxy,momentum,0.15,10,0.0958407725562796,0.11897090921399686,0.023130136657717265,0.9873328442641759,1107
fold_3,2566,exp016_static_strict_oof_proxy,shuffled,0.05,10,0.0958407725562796,0.0956391470467914,-0.00020162550948819857,0.9986239052774177,1107
fold_3,2566,exp016_static_strict_oof_proxy,shuffled,0.1,10,0.0958407725562796,0.09498625704476824,-0.0008545155115113612,0.9940402679126955,1107
fold_3,2566,exp016_static_strict_oof_proxy,shuffled,0.15,10,0.0958407725562796,0.09374279964383736,-0.0020979729124422364,0.9853979644269091,1107
fold_3,2566,exp016_static_strict_oof_proxy,momentum,0.05,20,0.0958407725562796,0.10249540284358853,0.006654630287308935,0.9990046115361709,1107
fold_3,2566,exp016_static_strict_oof_proxy,momentum,0.1,20,0.0958407725562796,0.10964257563884258,0.013801803082562986,0.9954133280270624,1107
fold_3,2566,exp016_static_strict_oof_proxy,momentum,0.15,20,0.0958407725562796,0.11840711638684738,0.022566343830567784,0.9878115515811957,1107
fold_3,2566,exp016_static_strict_oof_proxy,shuffled,0.05,20,0.0958407725562796,0.09750758983979799,0.0016668172835183903,0.9986321559483314,1107
fold_3,2566,exp016_static_strict_oof_proxy,shuffled,0.1,20,0.0958407725562796,0.09866469573025158,0.0028239231739719817,0.9940718199311784,1107
fold_3,2566,exp016_static_strict_oof_proxy,shuffled,0.15,20,0.0958407725562796,0.10035449631020814,0.004513723753928542,0.9855889206644376,1107
fold_3,2566,exp016_static_strict_oof_proxy,momentum,0.05,40,0.0958407725562796,0.10189915336102776,0.006058380804748159,0.9990104006147698,1107
fold_3,2566,exp016_static_strict_oof_proxy,momentum,0.1,40,0.0958407725562796,0.10841170457480007,0.01257093201852047,0.9954007802628966,1107
fold_3,2566,exp016_static_strict_oof_proxy,momentum,0.15,40,0.0958407725562796,0.11609096291503511,0.020250190358755513,0.9878679872382332,1107
fold_3,2566,exp016_static_strict_oof_proxy,shuffled,0.05,40,0.0958407725562796,0.09633375582062532,0.0004929832643457283,0.9986412947047585,1107
fold_3,2566,exp016_static_strict_oof_proxy,shuffled,0.1,40,0.0958407725562796,0.09651729279822412,0.0006765202419445199,0.9941143355379927,1107
fold_3,2566,exp016_static_strict_oof_proxy,shuffled,0.15,40,0.0958407725562796,0.0963716441715039,0.0005308716152243043,0.9852933966567307,1107
fold_3,2567,exp016_static_strict_oof_proxy,momentum,0.05,10,0.10030594919494877,0.10933690974743145,0.009030960552482675,0.9990142732644016,1108
fold_3,2567,exp016_static_strict_oof_proxy,momentum,0.1,10,0.10030594919494877,0.1185935568269939,0.018287607632045136,0.9954068406706971,1108
fold_3,2567,exp016_static_strict_oof_proxy,momentum,0.15,10,0.10030594919494877,0.1291852059834589,0.028879256788510124,0.9878677329418337,1108
fold_3,2567,exp016_static_strict_oof_proxy,shuffled,0.05,10,0.10030594919494877,0.09931462375652453,-0.0009913254384242426,0.9986655715912229,1108
fold_3,2567,exp016_static_strict_oof_proxy,shuffled,0.1,10,0.10030594919494877,0.09849480497946293,-0.0018111442154858381,0.9941648594920852,1108
fold_3,2567,exp016_static_strict_oof_proxy,shuffled,0.15,10,0.10030594919494877,0.09752906725997906,-0.0027768819349697077,0.9856863235413479,1108
fold_3,2567,exp016_static_strict_oof_proxy,momentum,0.05,20,0.10030594919494877,0.10778781078746351,0.007481861592514738,0.9990358566069242,1108
fold_3,2567,exp016_static_strict_oof_proxy,momentum,0.1,20,0.10030594919494877,0.11567786613122655,0.015371916936277777,0.995467506086047,1108
fold_3,2567,exp016_static_strict_oof_proxy,momentum,0.15,20,0.10030594919494877,0.12424232450784582,0.02393637531289705,0.9879636052487388,1108
fold_3,2567,exp016_static_strict_oof_proxy,shuffled,0.05,20,0.10030594919494877,0.09924722532157637,-0.0010587238733723997,0.998663099225663,1108
fold_3,2567,exp016_static_strict_oof_proxy,shuffled,0.1,20,0.10030594919494877,0.09783038524578812,-0.002475563949160653,0.9940198774614609,1108
fold_3,2567,exp016_static_strict_oof_proxy,shuffled,0.15,20,0.10030594919494877,0.09596692524417758,-0.004339023950771195,0.9854443996603308,1108
fold_3,2567,exp016_static_strict_oof_proxy,momentum,0.05,40,0.10030594919494877,0.10473247706832582,0.004426527873377051,0.9990187659590515,1108
fold_3,2567,exp016_static_strict_oof_proxy,momentum,0.1,40,0.10030594919494877,0.10922560839908718,0.008919659204138411,0.9954684280896037,1108
fold_3,2567,exp016_static_strict_oof_proxy,momentum,0.15,40,0.10030594919494877,0.11357685571848965,0.013270906523540876,0.9880939609015843,1108
fold_3,2567,exp016_static_strict_oof_proxy,shuffled,0.05,40,0.10030594919494877,0.10252991860279814,0.0022239694078493716,0.9986298509495584,1108
fold_3,2567,exp016_static_strict_oof_proxy,shuffled,0.1,40,0.10030594919494877,0.10374914557398901,0.0034431963790402392,0.9940822696764735,1108
fold_3,2567,exp016_static_strict_oof_proxy,shuffled,0.15,40,0.10030594919494877,0.10616049791408769,0.005854548719138916,0.9852343542841299,1108
fold_3,2568,exp016_static_strict_oof_proxy,momentum,0.05,10,-0.012072300045039876,-0.004402531101571114,0.007669768943468762,0.9989738583786539,1109
fold_3,2568,exp016_static_strict_oof_proxy,momentum,0.1,10,-0.012072300045039876,0.004513864823114567,0.016586164868154445,0.9952535272120566,1109
fold_3,2568,exp016_static_strict_oof_proxy,momentum,0.15,10,-0.012072300045039876,0.015131616343871026,0.0272039163889109,0.9876260292922305,1109
fold_3,2568,exp016_static_strict_oof_proxy,shuffled,0.05,10,-0.012072300045039876,-0.011086415582473213,0.0009858844625666632,0.9986496430786422,1109
fold_3,2568,exp016_static_strict_oof_proxy,shuffled,0.1,10,-0.012072300045039876,-0.010059646891882235,0.0020126531531576407,0.9942547492621475,1109
fold_3,2568,exp016_static_strict_oof_proxy,shuffled,0.15,10,-0.012072300045039876,-0.009524036015142415,0.002548264029897461,0.9857524930593464,1109
fold_3,2568,exp016_static_strict_oof_proxy,momentum,0.05,20,-0.012072300045039876,-0.005540671442934287,0.006531628602105589,0.9989911084322314,1109
fold_3,2568,exp016_static_strict_oof_proxy,momentum,0.1,20,-0.012072300045039876,0.002107238191961437,0.014179538237001313,0.9953640062419565,1109
fold_3,2568,exp016_static_strict_oof_proxy,momentum,0.15,20,-0.012072300045039876,0.010487804029609913,0.02256010407464979,0.9876703586570214,1109
fold_3,2568,exp016_static_strict_oof_proxy,shuffled,0.05,20,-0.012072300045039876,-0.01426677236888218,-0.002194472323842305,0.9986363860911426,1109
fold_3,2568,exp016_static_strict_oof_proxy,shuffled,0.1,20,-0.012072300045039876,-0.016468551157398294,-0.004396251112358418,0.9941813636857783,1109
fold_3,2568,exp016_static_strict_oof_proxy,shuffled,0.15,20,-0.012072300045039876,-0.019003094174570877,-0.006930794129531001,0.9857388427577986,1109
fold_3,2568,exp016_static_strict_oof_proxy,momentum,0.05,40,-0.012072300045039876,-0.007782995399007217,0.004289304646032659,0.9989744786512366,1109
fold_3,2568,exp016_static_strict_oof_proxy,momentum,0.1,40,-0.012072300045039876,-0.0034266901254634457,0.008645609919576431,0.9952985937700056,1109
fold_3,2568,exp016_static_strict_oof_proxy,momentum,0.15,40,-0.012072300045039876,0.002831167759431011,0.014903467804470886,0.987630433280998,1109
fold_3,2568,exp016_static_strict_oof_proxy,shuffled,0.05,40,-0.012072300045039876,-0.011235240274523413,0.0008370597705164625,0.9986576983158721,1109
fold_3,2568,exp016_static_strict_oof_proxy,shuffled,0.1,40,-0.012072300045039876,-0.011011461167454233,0.0010608388775856428,0.9942741233126119,1109
fold_3,2568,exp016_static_strict_oof_proxy,shuffled,0.15,40,-0.012072300045039876,-0.01019841973789314,0.0018738803071467365,0.9860324109248794,1109
fold_3,2569,exp016_static_strict_oof_proxy,momentum,0.05,10,0.053585959857001424,0.05874999025016674,0.00516403039316532,0.9989914241189845,1110
fold_3,2569,exp016_static_strict_oof_proxy,momentum,0.1,10,0.053585959857001424,0.06499688591016582,0.011410926053164398,0.9953057044325838,1110
fold_3,2569,exp016_static_strict_oof_proxy,momentum,0.15,10,0.053585959857001424,0.07270733290527012,0.0191213730482687,0.9876614957574452,1110
fold_3,2569,exp016_static_strict_oof_proxy,shuffled,0.05,10,0.053585959857001424,0.0562821688784187,0.0026962090214172757,0.9986582512808485,1110
fold_3,2569,exp016_static_strict_oof_proxy,shuffled,0.1,10,0.053585959857001424,0.059145794051354145,0.005559834194352721,0.9942034689435002,1110
fold_3,2569,exp016_static_strict_oof_proxy,shuffled,0.15,10,0.053585959857001424,0.0632721948726898,0.009686235015688376,0.9856521922284854,1110
fold_3,2569,exp016_static_strict_oof_proxy,momentum,0.05,20,0.053585959857001424,0.057653450563379394,0.00406749070637797,0.9989996997904057,1110
fold_3,2569,exp016_static_strict_oof_proxy,momentum,0.1,20,0.053585959857001424,0.0624562674773559,0.008870307620354477,0.9953664786747243,1110
fold_3,2569,exp016_static_strict_oof_proxy,momentum,0.15,20,0.053585959857001424,0.06823437578246597,0.014648415925464543,0.9878695881850305,1110
fold_3,2569,exp016_static_strict_oof_proxy,shuffled,0.05,20,0.053585959857001424,0.05210421300593622,-0.0014817468510652035,0.998663873011761,1110
fold_3,2569,exp016_static_strict_oof_proxy,shuffled,0.1,20,0.053585959857001424,0.05109696787516166,-0.002488991981839765,0.9941899154724712,1110
fold_3,2569,exp016_static_strict_oof_proxy,shuffled,0.15,20,0.053585959857001424,0.05069494259410198,-0.002891017262899441,0.9857866327393724,1110
fold_3,2569,exp016_static_strict_oof_proxy,momentum,0.05,40,0.053585959857001424,0.056361054204269394,0.00277509434726797,0.9990069194564565,1110
fold_3,2569,exp016_static_strict_oof_proxy,momentum,0.1,40,0.053585959857001424,0.05885625282478735,0.005270292967785924,0.9953869837929855,1110
fold_3,2569,exp016_static_strict_oof_proxy,momentum,0.15,40,0.053585959857001424,0.061698132258166324,0.0081121724011649,0.9878946580885152,1110
fold_3,2569,exp016_static_strict_oof_proxy,shuffled,0.05,40,0.053585959857001424,0.05490041259090846,0.001314452733907033,0.9986465810853505,1110
fold_3,2569,exp016_static_strict_oof_proxy,shuffled,0.1,40,0.053585959857001424,0.05622771392438659,0.002641754067385163,0.9941129834626188,1110
fold_3,2569,exp016_static_strict_oof_proxy,shuffled,0.15,40,0.053585959857001424,0.0576433302935051,0.004057370436503678,0.9852460166407551,1110
fold_3,2570,exp016_static_strict_oof_proxy,momentum,0.05,10,-0.11203762104968507,-0.10499294965129963,0.007044671398385438,0.999025759113884,1111
fold_3,2570,exp016_static_strict_oof_proxy,momentum,0.1,10,-0.11203762104968507,-0.09664729662336798,0.01539032442631709,0.9953740256126531,1111
fold_3,2570,exp016_static_strict_oof_proxy,momentum,0.15,10,-0.11203762104968507,-0.08668016720242207,0.025357453847262998,0.9880662307474032,1111
fold_3,2570,exp016_static_strict_oof_proxy,shuffled,0.05,10,-0.11203762104968507,-0.11216987576715688,-0.00013225471747181639,0.9986421974999584,1111
fold_3,2570,exp016_static_strict_oof_proxy,shuffled,0.1,10,-0.11203762104968507,-0.11204579749669279,-8.176447007721133e-06,0.9940355406859962,1111
fold_3,2570,exp016_static_strict_oof_proxy,shuffled,0.15,10,-0.11203762104968507,-0.11108544003006188,0.0009521810196231884,0.9853357871140831,1111
fold_3,2570,exp016_static_strict_oof_proxy,momentum,0.05,20,-0.11203762104968507,-0.10644860665661107,0.005589014393073993,0.9990391729289849,1111
fold_3,2570,exp016_static_strict_oof_proxy,momentum,0.1,20,-0.11203762104968507,-0.09991165073652555,0.012125970313159512,0.9954898408748235,1111
fold_3,2570,exp016_static_strict_oof_proxy,momentum,0.15,20,-0.11203762104968507,-0.0915553983648592,0.02048222268482587,0.9882384149904208,1111
fold_3,2570,exp016_static_strict_oof_proxy,shuffled,0.05,20,-0.11203762104968507,-0.11301989234787124,-0.000982271298186177,0.9986412444443751,1111
fold_3,2570,exp016_static_strict_oof_proxy,shuffled,0.1,20,-0.11203762104968507,-0.11417856224124041,-0.0021409411915553483,0.9941232261461459,1111
fold_3,2570,exp016_static_strict_oof_proxy,shuffled,0.15,20,-0.11203762104968507,-0.11450941443554274,-0.002471793385857679,0.9857033333087137,1111
fold_3,2570,exp016_static_strict_oof_proxy,momentum,0.05,40,-0.11203762104968507,-0.10847066794756763,0.003566953102117437,0.9990458784855673,1111
fold_3,2570,exp016_static_strict_oof_proxy,momentum,0.1,40,-0.11203762104968507,-0.10438859609412983,0.007649024955555236,0.9955178812326877,1111
fold_3,2570,exp016_static_strict_oof_proxy,momentum,0.15,40,-0.11203762104968507,-0.09931288270145666,0.012724738348228404,0.9883777531826204,1111
fold_3,2570,exp016_static_strict_oof_proxy,shuffled,0.05,40,-0.11203762104968507,-0.10944021848835114,0.0025974025613339224,0.998650914398308,1111
fold_3,2570,exp016_static_strict_oof_proxy,shuffled,0.1,40,-0.11203762104968507,-0.1074264152704769,0.0046112057792081634,0.9941246929045304,1111
fold_3,2570,exp016_static_strict_oof_proxy,shuffled,0.15,40,-0.11203762104968507,-0.10404521614537374,0.007992404904311329,0.9855167884354775,1111
fold_3,2571,exp016_static_strict_oof_proxy,momentum,0.05,10,0.003851236069901213,0.010369211006849953,0.00651797493694874,0.9989945895756082,1112
fold_3,2571,exp016_static_strict_oof_proxy,momentum,0.1,10,0.003851236069901213,0.01894182450140355,0.015090588431502338,0.9952358803434502,1112
fold_3,2571,exp016_static_strict_oof_proxy,momentum,0.15,10,0.003851236069901213,0.027354423858076564,0.02350318778817535,0.9875758606505987,1112
fold_3,2571,exp016_static_strict_oof_proxy,shuffled,0.05,10,0.003851236069901213,0.0038809180314220313,2.9681961520818412e-05,0.9986432869580115,1112
fold_3,2571,exp016_static_strict_oof_proxy,shuffled,0.1,10,0.003851236069901213,0.004323015702752187,0.00047177963285097374,0.9941422447259716,1112
fold_3,2571,exp016_static_strict_oof_proxy,shuffled,0.15,10,0.003851236069901213,0.004384547906322104,0.0005333118364208912,0.9854828365305783,1112
fold_3,2571,exp016_static_strict_oof_proxy,momentum,0.05,20,0.003851236069901213,0.008612838017881104,0.0047616019479798915,0.9990074837714041,1112
fold_3,2571,exp016_static_strict_oof_proxy,momentum,0.1,20,0.003851236069901213,0.015415799468918542,0.01156456339901733,0.9953831813382497,1112
fold_3,2571,exp016_static_strict_oof_proxy,momentum,0.15,20,0.003851236069901213,0.021900102231569005,0.01804886616166779,0.9877901890530421,1112
fold_3,2571,exp016_static_strict_oof_proxy,shuffled,0.05,20,0.003851236069901213,0.0028185236402820564,-0.0010327124296191565,0.998631694742012,1112
fold_3,2571,exp016_static_strict_oof_proxy,shuffled,0.1,20,0.003851236069901213,0.000474125650183324,-0.003377110419717889,0.9940425782489264,1112
fold_3,2571,exp016_static_strict_oof_proxy,shuffled,0.15,20,0.003851236069901213,-0.0016475147754314776,-0.00549875084533269,0.985545024600077,1112
fold_3,2571,exp016_static_strict_oof_proxy,momentum,0.05,40,0.003851236069901213,0.007693454532882138,0.0038422184629809254,0.9990078693354556,1112
fold_3,2571,exp016_static_strict_oof_proxy,momentum,0.1,40,0.003851236069901213,0.013336772825320066,0.009485536755418853,0.9953905572820947,1112
fold_3,2571,exp016_static_strict_oof_proxy,momentum,0.15,40,0.003851236069901213,0.01835088181262872,0.014499645742727508,0.98784002490793,1112
fold_3,2571,exp016_static_strict_oof_proxy,shuffled,0.05,40,0.003851236069901213,0.004746682185081897,0.0008954461151806843,0.9986291689965396,1112
fold_3,2571,exp016_static_strict_oof_proxy,shuffled,0.1,40,0.003851236069901213,0.0057967164602356165,0.0019454803903344036,0.99401541849859,1112
fold_3,2571,exp016_static_strict_oof_proxy,shuffled,0.15,40,0.003851236069901213,0.006462873403516374,0.002611637333615161,0.9854033233639006,1112
fold_3,2572,exp016_static_strict_oof_proxy,momentum,0.05,10,-0.0299741518693915,-0.019258162874296134,0.010715988995095366,0.9990551291899591,1113
fold_3,2572,exp016_static_strict_oof_proxy,momentum,0.1,10,-0.0299741518693915,-0.007607764878514166,0.022366386990877334,0.9956438221159342,1113
fold_3,2572,exp016_static_strict_oof_proxy,momentum,0.15,10,-0.0299741518693915,0.005549992319410944,0.035524144188802446,0.9886078528545413,1113
fold_3,2572,exp016_static_strict_oof_proxy,shuffled,0.05,10,-0.0299741518693915,-0.031034361818050818,-0.0010602099486593172,0.998650777572549,1113
fold_3,2572,exp016_static_strict_oof_proxy,shuffled,0.1,10,-0.0299741518693915,-0.032089608745026636,-0.0021154568756351355,0.9940987205616282,1113
fold_3,2572,exp016_static_strict_oof_proxy,shuffled,0.15,10,-0.0299741518693915,-0.03271804311992364,-0.002743891250532142,0.9855459883830573,1113
fold_3,2572,exp016_static_strict_oof_proxy,momentum,0.05,20,-0.0299741518693915,-0.02220346035931697,0.007770691510074531,0.9990755224434847,1113
fold_3,2572,exp016_static_strict_oof_proxy,momentum,0.1,20,-0.0299741518693915,-0.013428624085297396,0.016545527784094106,0.9957227519888869,1113
fold_3,2572,exp016_static_strict_oof_proxy,momentum,0.15,20,-0.0299741518693915,-0.004787146417195382,0.02518700545219612,0.9886583648927555,1113
fold_3,2572,exp016_static_strict_oof_proxy,shuffled,0.05,20,-0.0299741518693915,-0.027315917163387098,0.002658234706004403,0.9986558263188624,1113
fold_3,2572,exp016_static_strict_oof_proxy,shuffled,0.1,20,-0.0299741518693915,-0.02434308971939486,0.005631062149996639,0.9940878432675047,1113
fold_3,2572,exp016_static_strict_oof_proxy,shuffled,0.15,20,-0.0299741518693915,-0.02106680476565129,0.00890734710374021,0.9855546640607156,1113
fold_3,2572,exp016_static_strict_oof_proxy,momentum,0.05,40,-0.0299741518693915,-0.02345304144453348,0.00652111042485802,0.9990441126936189,1113
fold_3,2572,exp016_static_strict_oof_proxy,momentum,0.1,40,-0.0299741518693915,-0.016052932399757296,0.013921219469634205,0.9955941789724914,1113
fold_3,2572,exp016_static_strict_oof_proxy,momentum,0.15,40,-0.0299741518693915,-0.0080497214855186,0.0219244303838729,0.9883969472227211,1113
fold_3,2572,exp016_static_strict_oof_proxy,shuffled,0.05,40,-0.0299741518693915,-0.03021108817111616,-0.00023693630172465924,0.9986717351395602,1113
fold_3,2572,exp016_static_strict_oof_proxy,shuffled,0.1,40,-0.0299741518693915,-0.03094874713776212,-0.0009745952683706191,0.9941621128375431,1113
fold_3,2572,exp016_static_strict_oof_proxy,shuffled,0.15,40,-0.0299741518693915,-0.03161011534798269,-0.0016359634785911917,0.9855497034211707,1113
fold_3,2573,exp016_static_strict_oof_proxy,momentum,0.05,10,0.09139853269520917,0.0985584336210608,0.007159900925851628,0.999008774678107,1114
fold_3,2573,exp016_static_strict_oof_proxy,momentum,0.1,10,0.09139853269520917,0.1053494079612836,0.013950875266074428,0.9954394935648171,1114
fold_3,2573,exp016_static_strict_oof_proxy,momentum,0.15,10,0.09139853269520917,0.11360760935448805,0.022209076659278876,0.9879168734747867,1114
fold_3,2573,exp016_static_strict_oof_proxy,shuffled,0.05,10,0.09139853269520917,0.09243727452577231,0.0010387418305631418,0.9986378973342152,1114
fold_3,2573,exp016_static_strict_oof_proxy,shuffled,0.1,10,0.09139853269520917,0.09375214721515585,0.002353614519946673,0.9940267839218689,1114
fold_3,2573,exp016_static_strict_oof_proxy,shuffled,0.15,10,0.09139853269520917,0.09453935068394552,0.003140817988736347,0.9853123675014626,1114
fold_3,2573,exp016_static_strict_oof_proxy,momentum,0.05,20,0.09139853269520917,0.09662023782115735,0.005221705125948176,0.9990257341323457,1114
fold_3,2573,exp016_static_strict_oof_proxy,momentum,0.1,20,0.09139853269520917,0.10124545044854691,0.009846917753337736,0.9955027294934131,1114
fold_3,2573,exp016_static_strict_oof_proxy,momentum,0.15,20,0.09139853269520917,0.10650780460077565,0.015109271905566476,0.9881260943136353,1114
fold_3,2573,exp016_static_strict_oof_proxy,shuffled,0.05,20,0.09139853269520917,0.08951957362636008,-0.0018789590688490926,0.9986634933497615,1114
fold_3,2573,exp016_static_strict_oof_proxy,shuffled,0.1,20,0.09139853269520917,0.08709564691684941,-0.004302885778359758,0.9940912527294854,1114
fold_3,2573,exp016_static_strict_oof_proxy,shuffled,0.15,20,0.09139853269520917,0.08396911908545834,-0.007429413609750829,0.9855838214317204,1114
fold_3,2573,exp016_static_strict_oof_proxy,momentum,0.05,40,0.09139853269520917,0.09626247725465215,0.004863944559442973,0.9990068104479931,1114
fold_3,2573,exp016_static_strict_oof_proxy,momentum,0.1,40,0.09139853269520917,0.10053808835915624,0.009139555663947072,0.9954747146377486,1114
fold_3,2573,exp016_static_strict_oof_proxy,momentum,0.15,40,0.09139853269520917,0.10533269645843944,0.01393416376323027,0.9880026542287719,1114
fold_3,2573,exp016_static_strict_oof_proxy,shuffled,0.05,40,0.09139853269520917,0.09406411308163393,0.002665580386424754,0.9986504982486687,1114
fold_3,2573,exp016_static_strict_oof_proxy,shuffled,0.1,40,0.09139853269520917,0.09630665086995585,0.0049081181747466784,0.9941551448581719,1114
fold_3,2573,exp016_static_strict_oof_proxy,shuffled,0.15,40,0.09139853269520917,0.09800807766195861,0.006609544966749439,0.9858445354264405,1114
fold_3,2574,exp016_static_strict_oof_proxy,momentum,0.05,10,-0.014836955824862148,-0.003949579892593511,0.010887375932268637,0.9990544757081545,1115
fold_3,2574,exp016_static_strict_oof_proxy,momentum,0.1,10,-0.014836955824862148,0.008428899263157196,0.023265855088019344,0.9955622636730086,1115
fold_3,2574,exp016_static_strict_oof_proxy,momentum,0.15,10,-0.014836955824862148,0.02336675657870184,0.03820371240356399,0.9882696744418573,1115
fold_3,2574,exp016_static_strict_oof_proxy,shuffled,0.05,10,-0.014836955824862148,-0.014891482630750106,-5.452680588795798e-05,0.9986482096420856,1115
fold_3,2574,exp016_static_strict_oof_proxy,shuffled,0.1,10,-0.014836955824862148,-0.014888757345165883,-5.180152030373475e-05,0.9940418486902578,1115
fold_3,2574,exp016_static_strict_oof_proxy,shuffled,0.15,10,-0.014836955824862148,-0.014907352759548954,-7.039693468680573e-05,0.9854914886448353,1115
fold_3,2574,exp016_static_strict_oof_proxy,momentum,0.05,20,-0.014836955824862148,-0.005655477587689159,0.00918147823717299,0.9990776545473338,1115
fold_3,2574,exp016_static_strict_oof_proxy,momentum,0.1,20,-0.014836955824862148,0.0050346164717518845,0.019871572296614032,0.9956494494917548,1115
fold_3,2574,exp016_static_strict_oof_proxy,momentum,0.15,20,-0.014836955824862148,0.017885172419579,0.03272212824444115,0.9884762405112746,1115
fold_3,2574,exp016_static_strict_oof_proxy,shuffled,0.05,20,-0.014836955824862148,-0.013939883594706078,0.00089707223015607,0.9986390038937524,1115
fold_3,2574,exp016_static_strict_oof_proxy,shuffled,0.1,20,-0.014836955824862148,-0.012761241948444118,0.00207571387641803,0.994204354833883,1115
fold_3,2574,exp016_static_strict_oof_proxy,shuffled,0.15,20,-0.014836955824862148,-0.011655670400791778,0.00318128542407037,0.9854424515971908,1115
fold_3,2574,exp016_static_strict_oof_proxy,momentum,0.05,40,-0.014836955824862148,-0.005777927817549232,0.009059028007312916,0.9990331828100306,1115
fold_3,2574,exp016_static_strict_oof_proxy,momentum,0.1,40,-0.014836955824862148,0.005389305327834542,0.02022626115269669,0.9955499952952157,1115
fold_3,2574,exp016_static_strict_oof_proxy,momentum,0.15,40,-0.014836955824862148,0.01773795337363207,0.03257490919849422,0.988133291713172,1115
fold_3,2574,exp016_static_strict_oof_proxy,shuffled,0.05,40,-0.014836955824862148,-0.011934555409470082,0.0029024004153920657,0.9986383697727235,1115
fold_3,2574,exp016_static_strict_oof_proxy,shuffled,0.1,40,-0.014836955824862148,-0.009198214058853522,0.0056387417660086255,0.9940598508103595,1115
fold_3,2574,exp016_static_strict_oof_proxy,shuffled,0.15,40,-0.014836955824862148,-0.006729316788524962,0.008107639036337187,0.9854457436241283,1115
fold_3,2575,exp016_static_strict_oof_proxy,momentum,0.05,10,0.09934534036452855,0.10429180873823177,0.004946468373703217,0.998966510226492,1116
fold_3,2575,exp016_static_strict_oof_proxy,momentum,0.1,10,0.09934534036452855,0.11035863462863392,0.01101329426410537,0.9952329269361962,1116
fold_3,2575,exp016_static_strict_oof_proxy,momentum,0.15,10,0.09934534036452855,0.11639587975719771,0.017050539392669165,0.9871711843948664,1116
